Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
White,Not Hispanic or Latino,75-79 years,Female,2811,2012
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,54,2012
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,186,2012
Black or African American,Not Hispanic or Latino,80-84 years,Female,862,2012
White,Not Hispanic or Latino,80-84 years,Female,3606,2012
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,41,2012
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,171,2012
Black or African American,Not Hispanic or Latino,85-89 years,Female,770,2012
White,Not Hispanic or Latino,85-89 years,Female,3945,2012
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,21,2012
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,101,2012
Black or African American,Not Hispanic or Latino,90-94 years,Female,468,2012
White,Not Hispanic or Latino,90-94 years,Female,2656,2012
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2012
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,26,2012
Black or African American,Not Hispanic or Latino,95-99 years,Female,159,2012
White,Not Hispanic or Latino,95-99 years,Female,938,2012
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,5,2012
Black or African American,Not Hispanic or Latino,100+ years,Female,42,2012
White,Not Hispanic or Latino,100+ years,Female,155,2012
White,Not Hispanic or Latino,Not Stated,Female,5,2012
White,Not Stated,5-9 years,Female,5,2012
Black or African American,Not Stated,20-24 years,Female,5,2012
Black or African American,Not Stated,30-34 years,Female,5,2012
White,Not Stated,35-39 years,Female,5,2012
Black or African American,Not Stated,40-44 years,Female,5,2012
White,Not Stated,40-44 years,Female,5,2012
White,Not Stated,45-49 years,Female,5,2012
Black or African American,Not Stated,50-54 years,Female,5,2012
White,Not Stated,50-54 years,Female,5,2012
Black or African American,Not Stated,55-59 years,Female,5,2012
White,Not Stated,55-59 years,Female,5,2012
American Indian or Alaska Native,Not Stated,60-64 years ,Female,5,2012
Black or African American,Not Stated,60-64 years ,Female,5,2012
White,Not Stated,60-64 years ,Female,11,2012
Black or African American,Not Stated,65-69 years,Female,5,2012
White,Not Stated,65-69 years,Female,5,2012
Black or African American,Not Stated,70-74 years,Female,5,2012
White,Not Stated,70-74 years,Female,5,2012
Black or African American,Not Stated,75-79 years,Female,5,2012
White,Not Stated,75-79 years,Female,5,2012
Asian or Pacific Islander,Not Stated,80-84 years,Female,5,2012
Black or African American,Not Stated,80-84 years,Female,5,2012
White,Not Stated,80-84 years,Female,5,2012
American Indian or Alaska Native,Not Stated,85-89 years,Female,5,2012
Black or African American,Not Stated,85-89 years,Female,5,2012
White,Not Stated,85-89 years,Female,5,2012
Black or African American,Not Stated,90-94 years,Female,5,2012
White,Not Stated,90-94 years,Female,5,2012
Black or African American,Not Stated,95-99 years,Female,5,2012
White,Not Stated,95-99 years,Female,5,2012
White,Hispanic or Latino,5-9 years,Male,5,2012
White,Hispanic or Latino,10-14 years,Male,5,2012
American Indian or Alaska Native,Hispanic or Latino,15-19 years,Male,5,2012
White,Hispanic or Latino,15-19 years,Male,5,2012
American Indian or Alaska Native,Hispanic or Latino,20-24 years,Male,5,2012
Black or African American,Hispanic or Latino,20-24 years,Male,5,2012
White,Hispanic or Latino,20-24 years,Male,5,2012
White,Hispanic or Latino,25-29 years,Male,21,2012
White,Hispanic or Latino,30-34 years,Male,31,2012
American Indian or Alaska Native,Hispanic or Latino,35-39 years,Male,5,2012
White,Hispanic or Latino,35-39 years,Male,47,2012
Black or African American,Hispanic or Latino,40-44 years,Male,5,2012
White,Hispanic or Latino,40-44 years,Male,105,2012
White,Hispanic or Latino,45-49 years,Male,162,2012
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,5,2012
White,Hispanic or Latino,50-54 years,Male,276,2012
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,5,2012
Black or African American,Hispanic or Latino,55-59 years,Male,5,2012
White,Hispanic or Latino,55-59 years,Male,354,2012
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,5,2012
Black or African American,Hispanic or Latino,60-64 years ,Male,5,2012
White,Hispanic or Latino,60-64 years ,Male,429,2012
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2012
Black or African American,Hispanic or Latino,65-69 years,Male,5,2012
White,Hispanic or Latino,65-69 years,Male,476,2012
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,5,2012
Black or African American,Hispanic or Latino,70-74 years,Male,5,2012
White,Hispanic or Latino,70-74 years,Male,433,2012
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2012
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,5,2012
Black or African American,Hispanic or Latino,75-79 years,Male,10,2012
White,Hispanic or Latino,75-79 years,Male,464,2012
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,5,2012
Black or African American,Hispanic or Latino,80-84 years,Male,5,2012
White,Hispanic or Latino,80-84 years,Male,429,2012
Black or African American,Hispanic or Latino,85-89 years,Male,5,2012
White,Hispanic or Latino,85-89 years,Male,292,2012
White,Hispanic or Latino,90-94 years,Male,128,2012
Black or African American,Hispanic or Latino,95-99 years,Male,5,2012
White,Hispanic or Latino,95-99 years,Male,26,2012
White,Hispanic or Latino,100+ years,Male,5,2012
White,Not Hispanic or Latino,1-4 years,Male,5,2012
Black or African American,Not Hispanic or Latino,5-9 years,Male,5,2012
White,Not Hispanic or Latino,5-9 years,Male,5,2012
Black or African American,Not Hispanic or Latino,10-14 years,Male,5,2012
White,Not Hispanic or Latino,10-14 years,Male,5,2012
Black or African American,Not Hispanic or Latino,15-19 years,Male,5,2012
White,Not Hispanic or Latino,15-19 years,Male,11,2012
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Male,5,2012
Black or African American,Not Hispanic or Latino,20-24 years,Male,19,2012
White,Not Hispanic or Latino,20-24 years,Male,54,2012
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Male,5,2012
Black or African American,Not Hispanic or Latino,25-29 years,Male,40,2012
White,Not Hispanic or Latino,25-29 years,Male,71,2012
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Male,5,2012
Black or African American,Not Hispanic or Latino,30-34 years,Male,60,2012
White,Not Hispanic or Latino,30-34 years,Male,126,2012
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Male,11,2012
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Male,5,2012
Black or African American,Not Hispanic or Latino,35-39 years,Male,112,2012
White,Not Hispanic or Latino,35-39 years,Male,219,2012
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,16,2012
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,29,2012
Black or African American,Not Hispanic or Latino,40-44 years,Male,188,2012
White,Not Hispanic or Latino,40-44 years,Male,417,2012
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Male,38,2012
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Male,36,2012
Black or African American,Not Hispanic or Latino,45-49 years,Male,322,2012
White,Not Hispanic or Latino,45-49 years,Male,816,2012
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Male,36,2012
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Male,58,2012
Black or African American,Not Hispanic or Latino,50-54 years,Male,484,2012
White,Not Hispanic or Latino,50-54 years,Male,1345,2012
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Male,56,2012
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Male,77,2012
Black or African American,Not Hispanic or Latino,55-59 years,Male,665,2012
White,Not Hispanic or Latino,55-59 years,Male,2140,2012
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Male,72,2012
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Male,118,2012
Black or African American,Not Hispanic or Latino,60-64 years ,Male,812,2012
White,Not Hispanic or Latino,60-64 years ,Male,2862,2012
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,72,2012
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,119,2012
Black or African American,Not Hispanic or Latino,65-69 years,Male,817,2012
White,Not Hispanic or Latino,65-69 years,Male,3313,2012
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Male,61,2012
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Male,119,2012
Black or African American,Not Hispanic or Latino,70-74 years,Male,776,2012
White,Not Hispanic or Latino,70-74 years,Male,3261,2012
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,50,2012
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,154,2012
Black or African American,Not Hispanic or Latino,75-79 years,Male,652,2012
White,Not Hispanic or Latino,75-79 years,Male,3370,2012
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,43,2012
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,161,2012
Black or African American,Not Hispanic or Latino,80-84 years,Male,577,2012
White,Not Hispanic or Latino,80-84 years,Male,3756,2012
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,21,2012
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,107,2012
Black or African American,Not Hispanic or Latino,85-89 years,Male,334,2012
White,Not Hispanic or Latino,85-89 years,Male,3217,2012
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,10,2012
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,70,2012
Black or African American,Not Hispanic or Latino,90-94 years,Male,152,2012
White,Not Hispanic or Latino,90-94 years,Male,1648,2012
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2012
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Male,13,2012
Black or African American,Not Hispanic or Latino,95-99 years,Male,39,2012
White,Not Hispanic or Latino,95-99 years,Male,377,2012
Black or African American,Not Hispanic or Latino,100+ years,Male,5,2012
White,Not Hispanic or Latino,100+ years,Male,28,2012
Black or African American,Not Hispanic or Latino,Not Stated,Male,5,2012
White,Not Stated,20-24 years,Male,5,2012
Black or African American,Not Stated,25-29 years,Male,5,2012
Black or African American,Not Stated,35-39 years,Male,5,2012
White,Not Stated,40-44 years,Male,5,2012
Black or African American,Not Stated,45-49 years,Male,5,2012
White,Not Stated,45-49 years,Male,5,2012
Asian or Pacific Islander,Not Stated,50-54 years,Male,5,2012
Black or African American,Not Stated,50-54 years,Male,5,2012
White,Not Stated,50-54 years,Male,11,2012
Asian or Pacific Islander,Not Stated,55-59 years,Male,5,2012
Black or African American,Not Stated,55-59 years,Male,5,2012
White,Not Stated,55-59 years,Male,5,2012
Black or African American,Not Stated,60-64 years ,Male,5,2012
White,Not Stated,60-64 years ,Male,18,2012
Asian or Pacific Islander,Not Stated,65-69 years,Male,5,2012
Black or African American,Not Stated,65-69 years,Male,5,2012
White,Not Stated,65-69 years,Male,10,2012
Black or African American,Not Stated,70-74 years,Male,5,2012
White,Not Stated,70-74 years,Male,10,2012
Black or African American,Not Stated,75-79 years,Male,5,2012
White,Not Stated,75-79 years,Male,5,2012
American Indian or Alaska Native,Not Stated,80-84 years,Male,5,2012
Black or African American,Not Stated,80-84 years,Male,5,2012
White,Not Stated,80-84 years,Male,11,2012
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2012
Black or African American,Not Stated,85-89 years,Male,5,2012
White,Not Stated,85-89 years,Male,10,2012
Black or African American,Not Stated,90-94 years,Male,5,2012
White,Not Stated,90-94 years,Male,5,2012
White,Hispanic or Latino,5-9 years,Female,5,2013
Black or African American,Hispanic or Latino,10-14 years,Female,5,2013
White,Hispanic or Latino,15-19 years,Female,5,2013
White,Hispanic or Latino,20-24 years,Female,5,2013
White,Hispanic or Latino,25-29 years,Female,10,2013
White,Hispanic or Latino,30-34 years,Female,21,2013
White,Hispanic or Latino,35-39 years,Female,36,2013
Black or African American,Hispanic or Latino,40-44 years,Female,5,2013
White,Hispanic or Latino,40-44 years,Female,63,2013
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2013
Black or African American,Hispanic or Latino,45-49 years,Female,5,2013
White,Hispanic or Latino,45-49 years,Female,93,2013
Black or African American,Hispanic or Latino,50-54 years,Female,5,2013
White,Hispanic or Latino,50-54 years,Female,156,2013
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Female,5,2013
Black or African American,Hispanic or Latino,55-59 years,Female,5,2013
White,Hispanic or Latino,55-59 years,Female,241,2013
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Female,5,2013
Black or African American,Hispanic or Latino,60-64 years ,Female,5,2013
White,Hispanic or Latino,60-64 years ,Female,345,2013
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Female,5,2013
Black or African American,Hispanic or Latino,65-69 years,Female,5,2013
White,Hispanic or Latino,65-69 years,Female,376,2013
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2013
Black or African American,Hispanic or Latino,70-74 years,Female,5,2013
White,Hispanic or Latino,70-74 years,Female,401,2013
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Female,5,2013
Black or African American,Hispanic or Latino,75-79 years,Female,5,2013
White,Hispanic or Latino,75-79 years,Female,504,2013
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2013
Black or African American,Hispanic or Latino,80-84 years,Female,5,2013
White,Hispanic or Latino,80-84 years,Female,522,2013
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2013
Black or African American,Hispanic or Latino,85-89 years,Female,5,2013
White,Hispanic or Latino,85-89 years,Female,502,2013
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2013
Black or African American,Hispanic or Latino,90-94 years,Female,5,2013
White,Hispanic or Latino,90-94 years,Female,253,2013
White,Hispanic or Latino,95-99 years,Female,81,2013
White,Hispanic or Latino,100+ years,Female,11,2013
American Indian or Alaska Native,Not Hispanic or Latino,< 1 year,Female,5,2013
Black or African American,Not Hispanic or Latino,< 1 year,Female,5,2013
White,Not Hispanic or Latino,< 1 year,Female,5,2013
Black or African American,Not Hispanic or Latino,1-4 years,Female,5,2013
White,Not Hispanic or Latino,1-4 years,Female,5,2013
