Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2005	139	316960	43.8541140837961
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2006	120	325778	36.8348998397682
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2007	115	332403	34.5965589961583
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2008	106	339526	31.219994934114
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2009	84	346696	24.2287191083831
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2010	114	353284	32.2686563784377
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2011	103	368663	27.938795051307
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2012	97	380768	25.4748298176317
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2013	111	400090	27.7437576545277
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2014	134	417580	32.0896594664495
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2015	148	434557	34.0576725262739
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2016	151	449661	33.5808531315813
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2017	153	485493	31.514357570552
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2018	151	516472	29.2368221316935
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2019	149	550140	27.0840149780056
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2020	201	586258	34.2852464273409
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2021	210	624975	33.6013440537621
Black or African American	Not Hispanic or Latino	70-74 years	I12.0	Male	2022	219	629514	34.7887417912866
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2000	4	440786	0.90746983797126
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2002	4	442356	0.904249066362839
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2003	4	446877	0.895100889058958
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2004	4	450801	0.887309478018017
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2005	4	456614	0.87601343804614
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2006	4	466664	0.857147755130029
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2007	4	472797	0.846029056867958
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2008	4	480483	0.832495634601016
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2009	4	487912	0.819819967535129
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2010	4	496664	0.805373451669539
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2011	4	515854	0.775413198308048
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2012	4	531565	0.752494991205215
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2013	4	556554	0.718708337376068
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2014	4	581078	0.688375743015568
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2015	4	603471	0.662832182490957
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2016	4	621831	0.643261593584109
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2017	4	668247	0.598581063588763
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2018	4	708288	0.564742025842595
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2019	4	756006	0.529096329923307
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2020	4	806836	0.495763699190418
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2021	2	849704	0.235376083906866
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Female	2022	6	869073	0.690390795709912
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2002	4	299173	1.3370190491789
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2003	4	304832	1.31219819441528
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2004	4	309884	1.29080559176982
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2005	4	316960	1.26198889449773
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2006	4	325778	1.22782999465894
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2007	4	332403	1.20335857377942
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2008	4	339526	1.17811301638166
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2009	4	346696	1.15374852897063
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2010	4	353284	1.13223355713817
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2011	4	368663	1.08500174956532
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2012	4	380768	1.05050844608791
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2013	4	400090	0.999775050613612
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2014	4	417580	0.957900282580583
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2015	4	434557	0.92047763584524
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2016	4	449661	0.889559023353148
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2017	4	485493	0.823904773086327
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2018	4	516472	0.774485354481947
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2019	4	550140	0.727087650416258
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2020	4	586258	0.682293461240614
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2021	2	624975	0.32001280051202
Black or African American	Not Hispanic or Latino	70-74 years	I12.9	Male	2022	10	629514	1.58852702243318
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2001	4	440752	0.90753984099902
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2004	4	450801	0.887309478018017
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2006	4	466664	0.857147755130029
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2008	4	480483	0.832495634601016
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2014	4	581078	0.688375743015568
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2015	4	603471	0.662832182490957
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2016	4	621831	0.643261593584109
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2017	4	668247	0.598581063588763
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2018	4	708288	0.564742025842595
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2019	4	756006	0.529096329923307
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2020	4	806836	0.495763699190418
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2021	2	849704	0.235376083906866
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Female	2022	10	869073	1.15065132618319
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2002	4	299173	1.3370190491789
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2006	4	325778	1.22782999465894
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2007	4	332403	1.20335857377942
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2009	4	346696	1.15374852897063
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2011	4	368663	1.08500174956532
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2012	4	380768	1.05050844608791
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2013	4	400090	0.999775050613612
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2014	4	417580	0.957900282580583
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2015	4	434557	0.92047763584524
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2016	4	449661	0.889559023353148
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2017	4	485493	0.823904773086327
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2018	4	516472	0.774485354481947
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2019	11	550140	1.99949103864471
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2020	13	586258	2.217453749032
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2021	15	624975	2.40009600384015
Black or African American	Not Hispanic or Latino	70-74 years	I13.0	Male	2022	6	629514	0.953116213459907
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2000	26	440786	5.89855394681319
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2001	20	440752	4.5376992049951
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2002	27	442356	6.10368119794916
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2003	22	446877	4.92305488982427
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2004	21	450801	4.65837475959459
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2005	24	456614	5.25608062827684
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2006	21	466664	4.50002571443265
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2007	22	472797	4.65315981277377
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2008	25	480483	5.20309771625635
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2009	17	487912	3.4842348620243
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2010	11	496664	2.21477699209123
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2011	25	515854	4.8463324894253
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2012	20	531565	3.76247495602607
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2013	20	556554	3.59354168688034
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2014	26	581078	4.47444232960119
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2015	20	603471	3.31416091245478
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2016	28	621831	4.50283115508876
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2017	25	668247	3.74113164742977
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2018	25	708288	3.52963766151622
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2019	26	756006	3.4391261445015
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2020	52	806836	6.44492808947543
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2021	57	849704	6.70821839134569
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2022	42	869073	4.83273556996938
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2000	20	292654	6.83400876119923
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2001	20	295838	6.76045673645712
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2002	24	299173	8.02211429507342
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2003	22	304832	7.21709006928406
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2004	15	309884	4.84052096913684
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2005	19	316960	5.99444724886421
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2006	18	325778	5.52523497596523
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2007	22	332403	6.6184721557868
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2008	18	339526	5.30150857371748
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2009	19	346696	5.48030551261047
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2010	16	353284	4.52893422855267
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2011	11	368663	2.98375481130463
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2012	24	380768	6.30305067652744
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2013	25	400090	6.24859406633507
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2014	34	417580	8.14215240193496
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2015	15	434557	3.45179113441965
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2016	27	449661	6.00452340763375
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2017	24	485493	4.94342863851796
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2018	43	516472	8.32571756068093
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2019	43	550140	7.81619224197477
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2020	46	586258	7.84637480426706
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2021	54	624975	8.64034561382455
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2022	82	629514	13.0259215839521
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2000	22	440786	4.99108410884193
