Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I501	White	Female	F	60-64 years	60-64	2002	2002	1	4718079	0.0211950668905714
I110	White	Female	F	60-64 years	60-64	2002	2002	53	4718079	1.12333854520028
I509	White	Female	F	60-64 years	60-64	2002	2002	54	4718079	1.14453361209085
I110	White	Female	F	60-64 years	60-64	2003	2003	56	4979577	1.12459351467002
I132	White	Female	F	60-64 years	60-64	2003	2003	14	4979577	0.281148378667505
I500	White	Female	F	60-64 years	60-64	2003	2003	391	4979577	7.85207257564247
I509	White	Female	F	60-64 years	60-64	2003	2003	45	4979577	0.903691217145553
I110	White	Female	F	60-64 years	60-64	2004	2004	64	5170611	1.23776474385716
I132	White	Female	F	60-64 years	60-64	2004	2004	4	5170611	0.0773602964910723
I500	White	Female	F	60-64 years	60-64	2004	2004	396	5170611	7.65866935261616
I501	White	Female	F	60-64 years	60-64	2004	2004	2	5170611	0.0386801482455362
I509	White	Female	F	60-64 years	60-64	2004	2004	57	5170611	1.10238422499778
I130	White	Female	F	60-64 years	60-64	2005	2005	1	5326772	0.018773095600863
I132	White	Female	F	60-64 years	60-64	2005	2005	8	5326772	0.150184764806904
I500	White	Female	F	60-64 years	60-64	2005	2005	431	5326772	8.09120420397194
I501	White	Female	F	60-64 years	60-64	2005	2005	3	5326772	0.0563192868025889
I110	White	Female	F	60-64 years	60-64	2005	2005	63	5326772	1.18270502285437
I509	White	Female	F	60-64 years	60-64	2005	2005	34	5326772	0.638285250429341
I130	White	Female	F	60-64 years	60-64	2006	2006	1	5449501	0.0183503040003112
I132	White	Female	F	60-64 years	60-64	2006	2006	10	5449501	0.183503040003112
I500	White	Female	F	60-64 years	60-64	2006	2006	441	5449501	8.09248406413725
I501	White	Female	F	60-64 years	60-64	2006	2006	3	5449501	0.0550509120009337
I110	White	Female	F	60-64 years	60-64	2006	2006	84	5449501	1.54142553602614
I509	White	Female	F	60-64 years	60-64	2006	2006	46	5449501	0.844113984014316
I110	White	Female	F	60-64 years	60-64	2007	2007	68	5906519	1.15127031674663
I500	White	Female	F	60-64 years	60-64	2007	2007	445	5906519	7.53404839635664
I501	White	Female	F	60-64 years	60-64	2007	2007	2	5906519	0.0338608916690186
I132	White	Female	F	60-64 years	60-64	2007	2007	16	5906519	0.270887133352149
I509	White	Female	F	60-64 years	60-64	2007	2007	45	5906519	0.761870062552918
I130	White	Female	F	60-64 years	60-64	2008	2008	2	6124499	0.0326557323301057
I110	White	Female	F	60-64 years	60-64	2008	2008	64	6124499	1.04498343456338
I500	White	Female	F	60-64 years	60-64	2008	2008	375	6124499	6.12294981189482
I501	White	Female	F	60-64 years	60-64	2008	2008	2	6124499	0.0326557323301057
I132	White	Female	F	60-64 years	60-64	2008	2008	9	6124499	0.146950795485476
I509	White	Female	F	60-64 years	60-64	2008	2008	52	6124499	0.849049040582748
I110	White	Female	F	60-64 years	60-64	2009	2009	75	6392225	1.17330037662942
I500	White	Female	F	60-64 years	60-64	2009	2009	384	6392225	6.00729792834264
I501	White	Female	F	60-64 years	60-64	2009	2009	2	6392225	0.0312880100434512
I132	White	Female	F	60-64 years	60-64	2009	2009	8	6392225	0.125152040173805
I509	White	Female	F	60-64 years	60-64	2009	2009	60	6392225	0.938640301303537
I130	White	Female	F	60-64 years	60-64	2010	2010	1	6624212	0.0150961352082331
I110	White	Female	F	60-64 years	60-64	2010	2010	68	6624212	1.02653719415985
I500	White	Female	F	60-64 years	60-64	2010	2010	404	6624212	6.09883862412616
I501	White	Female	F	60-64 years	60-64	2010	2010	1	6624212	0.0150961352082331
I132	White	Female	F	60-64 years	60-64	2010	2010	10	6624212	0.150961352082331
I509	White	Female	F	60-64 years	60-64	2010	2010	64	6624212	0.966152653326916
I130	White	Female	F	60-64 years	60-64	2011	2011	1	6975747	0.014335382289524
I132	White	Female	F	60-64 years	60-64	2011	2011	16	6975747	0.229366116632384
I500	White	Female	F	60-64 years	60-64	2011	2011	403	6975747	5.77715906267816
I501	White	Female	F	60-64 years	60-64	2011	2011	2	6975747	0.0286707645790479
I110	White	Female	F	60-64 years	60-64	2011	2011	78	6975747	1.11815981858287
I509	White	Female	F	60-64 years	60-64	2011	2011	79	6975747	1.13249520087239
I130	White	Female	F	60-64 years	60-64	2012	2012	1	6902560	0.0144873785957674
I132	White	Female	F	60-64 years	60-64	2012	2012	8	6902560	0.115899028766139
I500	White	Female	F	60-64 years	60-64	2012	2012	417	6902560	6.04123687443499
I501	White	Female	F	60-64 years	60-64	2012	2012	3	6902560	0.0434621357873021
I110	White	Female	F	60-64 years	60-64	2012	2012	73	6902560	1.05757863749102
I509	White	Female	F	60-64 years	60-64	2012	2012	74	6902560	1.07206601608679
I130	White	Female	F	60-64 years	60-64	2013	2013	2	6975231	0.028672885528809
I132	White	Female	F	60-64 years	60-64	2013	2013	15	6975231	0.215046641466068
I500	White	Female	F	60-64 years	60-64	2013	2013	424	6975231	6.07865173210751
I501	White	Female	F	60-64 years	60-64	2013	2013	4	6975231	0.057345771057618
I110	White	Female	F	60-64 years	60-64	2013	2013	84	6975231	1.20426119220998
I509	White	Female	F	60-64 years	60-64	2013	2013	83	6975231	1.18992474944557
I132	White	Female	F	60-64 years	60-64	2014	2014	19	7093153	0.267863952744287
I500	White	Female	F	60-64 years	60-64	2014	2014	455	7093153	6.41463676308688
I501	White	Female	F	60-64 years	60-64	2014	2014	2	7093153	0.0281962055520302
I110	White	Female	F	60-64 years	60-64	2014	2014	77	7093153	1.08555391375316
I509	White	Female	F	60-64 years	60-64	2014	2014	111	7093153	1.56488940813768
I110	White	Female	F	60-64 years	60-64	2015	2015	107	7239722	1.47795730278041
I132	White	Female	F	60-64 years	60-64	2015	2015	16	7239722	0.221002961163426
I500	White	Female	F	60-64 years	60-64	2015	2015	491	7239722	6.78202837070263
I501	White	Female	F	60-64 years	60-64	2015	2015	3	7239722	0.0414380552181424
I509	White	Female	F	60-64 years	60-64	2015	2015	92	7239722	1.2707670266897
I110	White	Female	F	60-64 years	60-64	2016	2016	108	7349441	1.4694995170381
I130	White	Female	F	60-64 years	60-64	2016	2016	3	7349441	0.0408194310288361
I132	White	Female	F	60-64 years	60-64	2016	2016	23	7349441	0.312948971221077
I500	White	Female	F	60-64 years	60-64	2016	2016	552	7349441	7.51077530930584
I501	White	Female	F	60-64 years	60-64	2016	2016	7	7349441	0.0952453390672842
I509	White	Female	F	60-64 years	60-64	2016	2016	144	7349441	1.95933268938413
I110	White	Female	F	60-64 years	60-64	2017	2017	132	7471715	1.76666267383057
I130	White	Female	F	60-64 years	60-64	2017	2017	8	7471715	0.107070465080641
I132	White	Female	F	60-64 years	60-64	2017	2017	20	7471715	0.267676162701602
I500	White	Female	F	60-64 years	60-64	2017	2017	468	7471715	6.26362220721749
I501	White	Female	F	60-64 years	60-64	2017	2017	6	7471715	0.0803028488104806
I509	White	Female	F	60-64 years	60-64	2017	2017	144	7471715	1.92726837145153
I110	White	Female	F	60-64 years	60-64	2018	2018	133	7550439	1.76148698108812
I130	White	Female	F	60-64 years	60-64	2018	2018	8	7550439	0.105954104125601
I132	White	Female	F	60-64 years	60-64	2018	2018	20	7550439	0.264885260314003
I500	White	Female	F	60-64 years	60-64	2018	2018	537	7550439	7.11216923943098
I501	White	Female	F	60-64 years	60-64	2018	2018	9	7550439	0.119198367141301
I509	White	Female	F	60-64 years	60-64	2018	2018	178	7550439	2.35747881679463
I110	White	Female	F	60-64 years	60-64	2019	2019	164	7581734	2.1630935614465
I130	White	Female	F	60-64 years	60-64	2019	2019	6	7581734	0.0791375693212133
I132	White	Female	F	60-64 years	60-64	2019	2019	51	7581734	0.672669339230313
I500	White	Female	F	60-64 years	60-64	2019	2019	548	7581734	7.22789799800415
I501	White	Female	F	60-64 years	60-64	2019	2019	8	7581734	0.105516759094951
I509	White	Female	F	60-64 years	60-64	2019	2019	214	7581734	2.82257330578994
I110	White	Female	F	60-64 years	60-64	2020	2020	186	7604662	2.44586807408403
I130	White	Female	F	60-64 years	60-64	2020	2020	9	7604662	0.118348455197614
I132	White	Female	F	60-64 years	60-64	2020	2020	31	7604662	0.407644679014005
I500	White	Female	F	60-64 years	60-64	2020	2020	556	7604662	7.31130456554151
I501	White	Female	F	60-64 years	60-64	2020	2020	11	7604662	0.144648111908195
I509	White	Female	F	60-64 years	60-64	2020	2020	228	7604662	2.99816086500623
I110	White	Female	F	60-64 years	60-64	2021	2021	203	7556418	2.68645805459677
I130	White	Female	F	60-64 years	60-64	2021	2021	10	7556418	0.132337835201811
I132	White	Female	F	60-64 years	60-64	2021	2021	48	7556418	0.635221608968694
I500	White	Female	F	60-64 years	60-64	2021	2021	551	7556418	7.2918147196198
I501	White	Female	F	60-64 years	60-64	2021	2021	9	7556418	0.11910405168163
I509	White	Female	F	60-64 years	60-64	2021	2021	273	7556418	3.61282290100945
	White	Female	F	60-64 years	60-64	2022	2022	1100	7616632	14.4420788611029
I110	White	Female	F	65-69 years	65-69	1999	1999	91	4128908	2.2039725757997
I500	White	Female	F	65-69 years	65-69	1999	1999	715	4128908	17.3169273812834
I501	White	Female	F	65-69 years	65-69	1999	1999	2	4128908	0.0484389577098836
I132	White	Female	F	65-69 years	65-69	1999	1999	24	4128908	0.581267492518603
I509	White	Female	F	65-69 years	65-69	1999	1999	65	4128908	1.57426612557122
I110	White	Female	F	65-69 years	65-69	2000	2000	93	4101812	2.26729065105861
I500	White	Female	F	65-69 years	65-69	2000	2000	686	4101812	16.724315985228
I501	White	Female	F	65-69 years	65-69	2000	2000	3	4101812	0.0731384080986647
I132	White	Female	F	65-69 years	65-69	2000	2000	18	4101812	0.438830448591988
I509	White	Female	F	65-69 years	65-69	2000	2000	103	4101812	2.51108534472082
I110	White	Female	F	65-69 years	65-69	2001	2001	95	4063803	2.33771174439312
I500	White	Female	F	65-69 years	65-69	2001	2001	719	4063803	17.692786781249
I501	White	Female	F	65-69 years	65-69	2001	2001	1	4063803	0.0246074920462434
I132	White	Female	F	65-69 years	65-69	2001	2001	20	4063803	0.492149840924868
I509	White	Female	F	65-69 years	65-69	2001	2001	69	4063803	1.69791695119079
I110	White	Female	F	65-69 years	65-69	2002	2002	87	4062380	2.14160172115853
I500	White	Female	F	65-69 years	65-69	2002	2002	689	4062380	16.9605009871061
I501	White	Female	F	65-69 years	65-69	2002	2002	2	4062380	0.0492322234749088
I132	White	Female	F	65-69 years	65-69	2002	2002	14	4062380	0.344625564324362
I509	White	Female	F	65-69 years	65-69	2002	2002	71	4062380	1.74774393335926
I110	White	Female	F	65-69 years	65-69	2003	2003	97	4117417	2.35584591019078
I500	White	Female	F	65-69 years	65-69	2003	2003	682	4117417	16.5637825850527
I501	White	Female	F	65-69 years	65-69	2003	2003	2	4117417	0.0485741424781605
I132	White	Female	F	65-69 years	65-69	2003	2003	11	4117417	0.267157783629883
I509	White	Female	F	65-69 years	65-69	2003	2003	68	4117417	1.65152084425746
I130	White	Female	F	65-69 years	65-69	2004	2004	1	4198160	0.0238199592202298
I110	White	Female	F	65-69 years	65-69	2004	2004	104	4198160	2.4772757589039
I500	White	Female	F	65-69 years	65-69	2004	2004	703	4198160	16.7454313318216
I501	White	Female	F	65-69 years	65-69	2004	2004	3	4198160	0.0714598776606895
I132	White	Female	F	65-69 years	65-69	2004	2004	18	4198160	0.428759265964137
I509	White	Female	F	65-69 years	65-69	2004	2004	70	4198160	1.66739714541609
I130	White	Female	F	65-69 years	65-69	2005	2005	1	4255961	0.0234964559120725
I132	White	Female	F	65-69 years	65-69	2005	2005	17	4255961	0.399439750505233
I500	White	Female	F	65-69 years	65-69	2005	2005	680	4255961	15.9775900202093
I501	White	Female	F	65-69 years	65-69	2005	2005	2	4255961	0.046992911824145
I110	White	Female	F	65-69 years	65-69	2005	2005	92	4255961	2.16167394391067
I509	White	Female	F	65-69 years	65-69	2005	2005	62	4255961	1.4567802665485
I130	White	Female	F	65-69 years	65-69	2006	2006	1	4353916	0.022967829420687
I110	White	Female	F	65-69 years	65-69	2006	2006	100	4353916	2.2967829420687
I500	White	Female	F	65-69 years	65-69	2006	2006	653	4353916	14.9979926117086
I501	White	Female	F	65-69 years	65-69	2006	2006	3	4353916	0.0689034882620611
I132	White	Female	F	65-69 years	65-69	2006	2006	17	4353916	0.39045310015168
I509	White	Female	F	65-69 years	65-69	2006	2006	64	4353916	1.46994108292397
I130	White	Female	F	65-69 years	65-69	2007	2007	1	4516895	0.0221391021929888
I132	White	Female	F	65-69 years	65-69	2007	2007	17	4516895	0.376364737280809
I110	White	Female	F	65-69 years	65-69	2007	2007	97	4516895	2.14749291271991
I500	White	Female	F	65-69 years	65-69	2007	2007	640	4516895	14.1690254035128
I509	White	Female	F	65-69 years	65-69	2007	2007	66	4516895	1.46118074473726
I130	White	Female	F	65-69 years	65-69	2008	2008	1	4775357	0.0209408427474637
I132	White	Female	F	65-69 years	65-69	2008	2008	9	4775357	0.188467584727173
I500	White	Female	F	65-69 years	65-69	2008	2008	602	4775357	12.6063873339731
I501	White	Female	F	65-69 years	65-69	2008	2008	5	4775357	0.104704213737318
I110	White	Female	F	65-69 years	65-69	2008	2008	106	4775357	2.21972933123115
I509	White	Female	F	65-69 years	65-69	2008	2008	90	4775357	1.88467584727173
I130	White	Female	F	65-69 years	65-69	2009	2009	1	4965756	0.0201379205905405
I132	White	Female	F	65-69 years	65-69	2009	2009	15	4965756	0.302068808858107
I500	White	Female	F	65-69 years	65-69	2009	2009	601	4965756	12.1028902749148
I501	White	Female	F	65-69 years	65-69	2009	2009	3	4965756	0.0604137617716215
I110	White	Female	F	65-69 years	65-69	2009	2009	87	4965756	1.75199909137702
I509	White	Female	F	65-69 years	65-69	2009	2009	84	4965756	1.6915853296054
I130	White	Female	F	65-69 years	65-69	2010	2010	1	5090536	0.019644296789179
I132	White	Female	F	65-69 years	65-69	2010	2010	15	5090536	0.294664451837685
I500	White	Female	F	65-69 years	65-69	2010	2010	623	5090536	12.2383968996585
I501	White	Female	F	65-69 years	65-69	2010	2010	1	5090536	0.019644296789179
I110	White	Female	F	65-69 years	65-69	2010	2010	106	5090536	2.08229545965297
I509	White	Female	F	65-69 years	65-69	2010	2010	97	5090536	1.90549678855036
I110	White	Female	F	65-69 years	65-69	2011	2011	89	5227581	1.7025082920762
I130	White	Female	F	65-69 years	65-69	2011	2011	1	5227581	0.0191293066525416
I132	White	Female	F	65-69 years	65-69	2011	2011	20	5227581	0.382586133050832
I500	White	Female	F	65-69 years	65-69	2011	2011	649	5227581	12.4149200174995
I501	White	Female	F	65-69 years	65-69	2011	2011	1	5227581	0.0191293066525416
I509	White	Female	F	65-69 years	65-69	2011	2011	88	5227581	1.68337898542366
I130	White	Female	F	65-69 years	65-69	2012	2012	1	5674238	0.0176235117384925
I110	White	Female	F	65-69 years	65-69	2012	2012	118	5674238	2.07957438514211
I500	White	Female	F	65-69 years	65-69	2012	2012	653	5674238	11.5081531652356
I501	White	Female	F	65-69 years	65-69	2012	2012	6	5674238	0.105741070430955
I132	White	Female	F	65-69 years	65-69	2012	2012	19	5674238	0.334846723031357
I509	White	Female	F	65-69 years	65-69	2012	2012	110	5674238	1.93858629123417
I130	White	Female	F	65-69 years	65-69	2013	2013	3	5881599	0.0510065375079124
I110	White	Female	F	65-69 years	65-69	2013	2013	126	5881599	2.14227457533232
I500	White	Female	F	65-69 years	65-69	2013	2013	726	5881599	12.3435820769148
I501	White	Female	F	65-69 years	65-69	2013	2013	2	5881599	0.0340043583386083
I132	White	Female	F	65-69 years	65-69	2013	2013	24	5881599	0.408052300063299
I509	White	Female	F	65-69 years	65-69	2013	2013	130	5881599	2.21028329200954
I110	White	Female	F	65-69 years	65-69	2014	2014	127	6123197	2.07407992916119
I130	White	Female	F	65-69 years	65-69	2014	2014	4	6123197	0.065325352099565
I132	White	Female	F	65-69 years	65-69	2014	2014	28	6123197	0.457277464696955
I500	White	Female	F	65-69 years	65-69	2014	2014	776	6123197	12.6731183073156
I501	White	Female	F	65-69 years	65-69	2014	2014	5	6123197	0.0816566901244562
I509	White	Female	F	65-69 years	65-69	2014	2014	144	6123197	2.35171267558434
I130	White	Female	F	65-69 years	65-69	2015	2015	3	6373883	0.0470670704184561
I132	White	Female	F	65-69 years	65-69	2015	2015	27	6373883	0.423603633766105
I500	White	Female	F	65-69 years	65-69	2015	2015	856	6373883	13.4298040927328
I501	White	Female	F	65-69 years	65-69	2015	2015	6	6373883	0.0941341408369121
I110	White	Female	F	65-69 years	65-69	2015	2015	159	6373883	2.49455473217817
I509	White	Female	F	65-69 years	65-69	2015	2015	179	6373883	2.80833520163455
I130	White	Female	F	65-69 years	65-69	2016	2016	4	6658443	0.0600741044114968
I132	White	Female	F	65-69 years	65-69	2016	2016	33	6658443	0.495611361394849
I500	White	Female	F	65-69 years	65-69	2016	2016	851	6658443	12.7807657135459
I501	White	Female	F	65-69 years	65-69	2016	2016	6	6658443	0.0901111566172452
I110	White	Female	F	65-69 years	65-69	2016	2016	187	6658443	2.80846438123748
I509	White	Female	F	65-69 years	65-69	2016	2016	202	6658443	3.03374227278059
