Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2004	100	7968265	1.25497834221126
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2005	91	7793151	1.1676919900564
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2006	89	7535096	1.18113956345082
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2007	94	7271303	1.29275316954884
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2008	65	7014018	0.926715614359701
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2009	62	6796712	0.9122057842086
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2010	53	6705632	0.790380384727346
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2011	58	6681100	0.8681205190762
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2012	46	6595545	0.697440469286465
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2013	38	6444840	0.589618982007311
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2014	37	6243102	0.592654100477615
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2015	36	6022801	0.597728531957141
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2016	34	5784403	0.5877875383164
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2017	24	5696250	0.421329822251481
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2018	25	5701206	0.438503713074041
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2019	17	5755971	0.295345476896948
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2020	20	5855872	0.341537519945791
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2021	34	6136616	0.554051288201836
White	Not Hispanic or Latino	40-44 years	I25.9	Male	2022	17	6240474	0.272415204357874
White	Not Hispanic or Latino	40-44 years	I46.0	Female	2019	5	5698602	0.0877408178356727
White	Not Hispanic or Latino	40-44 years	I46.1	Female	1999	13	8133518	0.159832436591399
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2000	12	8166125	0.146948522095853
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2001	5	8220183	0.0608258964551033
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2002	18	8166129	0.220422675174492
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2003	16	8080271	0.198013160697209
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2004	15	7996027	0.187593163454801
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2005	19	7823510	0.242857745436511
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2006	5	7551583	0.0662112831177251
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2007	14	7278629	0.192343915317019
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2008	13	7003322	0.185626192826776
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2009	5	6772049	0.073832897546961
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2010	5	6669786	0.0749649239121015
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2011	5	6638515	0.0753180492926505
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2012	5	6544669	0.0763980577168991
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2013	5	6398972	0.0781375508441043
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2014	5	6195322	0.0807060553107651
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2015	5	5972413	0.0837182559210155
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2016	14	5734030	0.244156378672592
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2017	5	5643966	0.088590186404383
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2018	5	5645389	0.0885678559971687
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2019	5	5698602	0.0877408178356727
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2020	5	5799848	0.0862091558261527
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2021	2	5985407	0.0334146032174587
White	Not Hispanic or Latino	40-44 years	I46.1	Female	2022	6	6021800	0.0996379819987379
White	Not Hispanic or Latino	40-44 years	I46.1	Male	1999	36	8117806	0.443469577863773
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2000	16	8151520	0.196282411133138
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2001	22	8202369	0.268215194902838
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2002	39	8146913	0.478708929382209
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2003	30	8049029	0.372715764845673
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2004	25	7968265	0.313744585552815
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2005	22	7793151	0.282299162431217
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2006	28	7535096	0.371594469400257
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2007	27	7271303	0.371322718912965
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2008	22	7014018	0.313657592552514
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2009	22	6796712	0.323685923428858
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2010	32	6705632	0.477210798325944
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2011	25	6681100	0.374189878912155
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2012	12	6595545	0.181940991987774
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2013	5	6444840	0.077581445000962
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2014	5	6243102	0.0800883919564345
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2015	5	6022801	0.083017851660714
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2016	21	5784403	0.363045244254247
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2017	11	5696250	0.193109501865262
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2018	16	5701206	0.280642376367386
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2019	12	5755971	0.208479160162551
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2020	18	5855872	0.307383767951212
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2021	26	6136616	0.423686279213169
White	Not Hispanic or Latino	40-44 years	I46.1	Male	2022	18	6240474	0.288439628143631
White	Not Hispanic or Latino	40-44 years	I46.9	Female	1999	58	8133518	0.713098563253933
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2000	44	8166125	0.538811247684795
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2001	37	8220183	0.450111633767764
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2002	47	8166129	0.575548096288952
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2003	42	8080271	0.519784546830174
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2004	42	7996027	0.525260857673442
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2005	66	7823510	0.843611115726828
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2006	37	7551583	0.489963495071166
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2007	59	7278629	0.810592214550295
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2008	50	7003322	0.713946895487599
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2009	49	6772049	0.723562395960218
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2010	53	6669786	0.794628193468276
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2011	59	6638515	0.888752981653276
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2012	36	6544669	0.550066015561673
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2013	46	6398972	0.71886546776576
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2014	54	6195322	0.871625397356263
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2015	45	5972413	0.75346430328914
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2016	47	5734030	0.819667842686557
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2017	46	5643966	0.815029714920324
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2018	57	5645389	1.00967355836772
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2019	40	5698602	0.701926542685381
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2020	45	5799848	0.775882402435374
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2021	52	5985407	0.868779683653927
White	Not Hispanic or Latino	40-44 years	I46.9	Female	2022	50	6021800	0.830316516656149
White	Not Hispanic or Latino	40-44 years	I46.9	Male	1999	118	8117806	1.45359472744237
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2000	119	8151520	1.45985043280272
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2001	109	8202369	1.32888437474588
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2002	129	8146913	1.58342184334115
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2003	107	8049029	1.32935289461623
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2004	109	7968265	1.36792639301027
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2005	102	7793151	1.30884157127201
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2006	86	7535096	1.14132587030079
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2007	97	7271303	1.33401124942806
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2008	62	7014018	0.883944124466176
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2009	77	6796712	1.132900732001
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2010	83	6705632	1.23776550815792
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2011	77	6681100	1.15250482704944
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2012	74	6595545	1.12196945059127
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2013	76	6444840	1.17923796401462
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2014	87	6243102	1.39353802004196
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2015	72	6022801	1.19545706391428
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2016	66	5784403	1.14099933908478
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2017	70	5696250	1.22887864823349
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2018	76	5701206	1.33305128774508
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2019	65	5755971	1.12926211754715
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2020	84	5855872	1.43445758377232
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2021	87	6136616	1.41771947275176
White	Not Hispanic or Latino	40-44 years	I46.9	Male	2022	75	6240474	1.2018317839318
White	Not Hispanic or Latino	45-49 years	I20.0	Female	2004	5	8044996	0.0621504348790229
White	Not Hispanic or Latino	45-49 years	I20.0	Female	2005	5	8092109	0.0617885893529116
White	Not Hispanic or Latino	45-49 years	I20.0	Female	2012	5	7198963	0.0694544478142199
White	Not Hispanic or Latino	45-49 years	I20.0	Male	1999	5	7369371	0.0678483957450371
White	Not Hispanic or Latino	45-49 years	I20.0	Male	2001	5	7652379	0.0653391579272276
White	Not Hispanic or Latino	45-49 years	I20.0	Male	2003	5	7904379	0.0632560761572794
White	Not Hispanic or Latino	45-49 years	I20.0	Male	2006	5	8059015	0.0620423215492216
White	Not Hispanic or Latino	45-49 years	I20.0	Male	2008	5	7923559	0.0631029566385509
White	Not Hispanic or Latino	45-49 years	I20.0	Male	2022	6	5755089	0.104255555387588
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2002	5	7879024	0.0634596366250439
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2003	5	7989220	0.0625843323878927
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2004	5	8044996	0.0621504348790229
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2005	5	8092109	0.0617885893529116
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2008	5	8001922	0.0624849879816374
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2009	5	7920775	0.0631251361135747
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2010	5	7796240	0.0641334797286897
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2011	5	7463157	0.0669957767202271
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2014	5	6707094	0.0745479338741935
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2016	5	6587079	0.0759061793550677
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2018	5	6336597	0.0789067065492724
White	Not Hispanic or Latino	45-49 years	I20.1	Female	2021	1	5707123	0.0175219633430014
White	Not Hispanic or Latino	45-49 years	I20.1	Male	1999	5	7369371	0.0678483957450371
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2001	5	7652379	0.0653391579272276
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2004	5	7964907	0.0627753720162709
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2010	5	7717904	0.0647844285184164
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2012	5	7149016	0.0699396951972132
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2013	5	6894349	0.0725231635358175
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2015	5	6609912	0.0756439722646837
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2017	5	6507420	0.0768353663971282
White	Not Hispanic or Latino	45-49 years	I20.1	Male	2020	5	5930598	0.0843085301010117
White	Not Hispanic or Latino	45-49 years	I20.8	Female	2022	6	5570736	0.107705696338868
White	Not Hispanic or Latino	45-49 years	I20.8	Male	2022	6	5755089	0.104255555387588
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2002	5	7879024	0.0634596366250439
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2005	5	8092109	0.0617885893529116
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2006	5	8136683	0.0614501019641542
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2009	5	7920775	0.0631251361135747
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2014	5	6707094	0.0745479338741935
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2018	5	6336597	0.0789067065492724
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2020	5	5914090	0.0845438605093937
White	Not Hispanic or Latino	45-49 years	I20.9	Female	2022	6	5570736	0.107705696338868
White	Not Hispanic or Latino	45-49 years	I20.9	Male	1999	5	7369371	0.0678483957450371
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2000	5	7489284	0.0667620562926977
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2002	5	7791685	0.06417097200413
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2003	5	7904379	0.0632560761572794
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2006	5	8059015	0.0620423215492216
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2009	5	7843887	0.0637439065606121
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2011	5	7400700	0.0675611766454525
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2012	5	7149016	0.0699396951972132
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2013	5	6894349	0.0725231635358175
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2014	5	6694216	0.0746913454839222
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2016	5	6598591	0.0757737523056058
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2017	5	6507420	0.0768353663971282
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2018	5	6351420	0.0787225533817635
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2019	5	6150268	0.0812972702978147
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2021	2	5833025	0.0342875266264074
White	Not Hispanic or Latino	45-49 years	I20.9	Male	2022	6	5755089	0.104255555387588
White	Not Hispanic or Latino	45-49 years	I21.0	Female	2001	5	7733075	0.0646573323031265
White	Not Hispanic or Latino	45-49 years	I21.0	Female	2004	5	8044996	0.0621504348790229
White	Not Hispanic or Latino	45-49 years	I21.0	Male	2001	5	7652379	0.0653391579272276
White	Not Hispanic or Latino	45-49 years	I21.0	Male	2003	5	7904379	0.0632560761572794
White	Not Hispanic or Latino	45-49 years	I21.0	Male	2005	5	8015515	0.0623790236809488
White	Not Hispanic or Latino	45-49 years	I21.0	Male	2006	5	8059015	0.0620423215492216
White	Not Hispanic or Latino	45-49 years	I21.1	Male	2004	5	7964907	0.0627753720162709
White	Not Hispanic or Latino	45-49 years	I21.2	Male	1999	5	7369371	0.0678483957450371
White	Not Hispanic or Latino	45-49 years	I21.2	Male	2000	5	7489284	0.0667620562926977
White	Not Hispanic or Latino	45-49 years	I21.2	Male	2001	5	7652379	0.0653391579272276
White	Not Hispanic or Latino	45-49 years	I21.2	Male	2003	5	7904379	0.0632560761572794
White	Not Hispanic or Latino	45-49 years	I21.2	Male	2006	5	8059015	0.0620423215492216
White	Not Hispanic or Latino	45-49 years	I21.3	Female	2001	5	7733075	0.0646573323031265
White	Not Hispanic or Latino	45-49 years	I21.3	Female	2002	5	7879024	0.0634596366250439
White	Not Hispanic or Latino	45-49 years	I21.3	Female	2016	5	6587079	0.0759061793550677
White	Not Hispanic or Latino	45-49 years	I21.3	Male	1999	5	7369371	0.0678483957450371
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2000	5	7489284	0.0667620562926977
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2007	5	8011089	0.0624134871051863
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2008	5	7923559	0.0631029566385509
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2012	5	7149016	0.0699396951972132
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2013	5	6894349	0.0725231635358175
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2014	5	6694216	0.0746913454839222
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2017	5	6507420	0.0768353663971282
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2018	5	6351420	0.0787225533817635
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2019	5	6150268	0.0812972702978147
White	Not Hispanic or Latino	45-49 years	I21.3	Male	2022	6	5755089	0.104255555387588
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2000	5	7573110	0.066023073743812
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2002	5	7879024	0.0634596366250439
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2003	5	7989220	0.0625843323878927
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2014	5	6707094	0.0745479338741935
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2015	5	6607066	0.0756765559780998
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2016	5	6587079	0.0759061793550677
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2017	12	6488048	0.184955475051972
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2018	15	6336597	0.236720119647817
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2019	16	6135180	0.260791044435534
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2020	14	5914090	0.236722809426302
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2021	16	5707123	0.280351413488022
White	Not Hispanic or Latino	45-49 years	I21.4	Female	2022	16	5570736	0.287215190236981
White	Not Hispanic or Latino	45-49 years	I21.4	Male	1999	5	7369371	0.0678483957450371
White	Not Hispanic or Latino	45-49 years	I21.4	Male	2000	5	7489284	0.0667620562926977
