Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
White	F	2014	Not Hispanic or Latino	I25.4	0.00786396553985045	5	3420345	0.146184083769327
White	F	2014	Not Hispanic or Latino	I25.5	2.05212050837201	1474	58220223	2.53176632456389
White	F	2014	Not Hispanic or Latino	I25.8	0.364954523531957	256	58220223	0.439709755148138
White	F	2014	Not Hispanic or Latino	I25.9	2.23372781983186	1599	58220223	2.74646835344482
White	F	2014	Not Hispanic or Latino	I46.1	0.527568770225029	378	58220223	0.649258935335923
White	F	2014	Not Hispanic or Latino	I46.9	4.10319109986132	2912	58220223	5.00169846481007
White	F	2015	Not Hispanic or Latino	I20.0	0.0412056996389291	30	32777520	0.0915261435276372
White	F	2015	Not Hispanic or Latino	I20.1	0.0281883737096384	15	21480229	0.0698316577537418
White	F	2015	Not Hispanic or Latino	I20.8	0.00672738071948058	5	2666277	0.187527402441682
White	F	2015	Not Hispanic or Latino	I20.9	0.0463378932848632	36	32382249	0.111172018966317
White	F	2015	Not Hispanic or Latino	I21.0	0.00773080345084868	5	3479260	0.143708719670275
White	F	2015	Not Hispanic or Latino	I21.3	0.0116187786150529	10	15112545	0.066170191718205
White	F	2015	Not Hispanic or Latino	I21.4	0.503671986497134	365	52596721	0.693959610143758
White	F	2015	Not Hispanic or Latino	I21.9	29.0632881918257	21153	58430450	36.2020145318066
White	F	2015	Not Hispanic or Latino	I22.8	0.00676303194979975	5	4750284	0.105256864642198
White	F	2015	Not Hispanic or Latino	I22.9	0.0252966691722068	20	19759142	0.101218969933006
White	F	2015	Not Hispanic or Latino	I24.1	0.0219830384101583	10	13607406	0.0734893924676018
White	F	2015	Not Hispanic or Latino	I24.8	0.407447153490264	286	58430450	0.489470815302638
White	F	2015	Not Hispanic or Latino	I24.9	0.646977011084069	469	58430450	0.80266367963964
White	F	2015	Not Hispanic or Latino	I25.0	13.6283948893694	9942	58430450	17.0151008592267
White	F	2015	Not Hispanic or Latino	I25.1	32.9874169530892	24118	58430450	41.2764235086329
White	F	2015	Not Hispanic or Latino	I25.3	0.0492950488779909	35	38989315	0.0897681839242367
White	F	2015	Not Hispanic or Latino	I25.4	0.0205065289388006	15	16675153	0.0899541971219095
White	F	2015	Not Hispanic or Latino	I25.5	1.94565288953479	1421	58430450	2.43195114875891
White	F	2015	Not Hispanic or Latino	I25.8	0.330194095656809	234	58430450	0.400476121611249
White	F	2015	Not Hispanic or Latino	I25.9	2.20226258406153	1597	58430450	2.73316395817592
White	F	2015	Not Hispanic or Latino	I46.0	0.00835410653301544	5	7634993	0.0654879447826606
White	F	2015	Not Hispanic or Latino	I46.1	0.50064798365986	359	58430450	0.61440567375401
White	F	2015	Not Hispanic or Latino	I46.9	4.2444944033624	3074	58430450	5.26095554629478
White	F	2016	Not Hispanic or Latino	I20.0	0.0257733619363035	20	21485437	0.0930863077162452
White	F	2016	Not Hispanic or Latino	I20.1	0.0277765654170212	20	28490779	0.0701981507771339
White	F	2016	Not Hispanic or Latino	I20.8	0.032388073078894	25	26342236	0.0949046238899386
White	F	2016	Not Hispanic or Latino	I20.9	0.0464441722979033	30	31385268	0.0955862476624383
White	F	2016	Not Hispanic or Latino	I21.0	0.0119206395319471	10	9324694	0.107242125049894
White	F	2016	Not Hispanic or Latino	I21.1	0.0141955326217621	5	5734030	0.0871987066687827
White	F	2016	Not Hispanic or Latino	I21.3	0.057316422092559	40	46943147	0.0852094555995575
White	F	2016	Not Hispanic or Latino	I21.4	1.06424191252892	792	58638964	1.3506377772977
White	F	2016	Not Hispanic or Latino	I21.9	27.0200430509081	19974	58638964	34.0626754592731
White	F	2016	Not Hispanic or Latino	I22.9	0.0204407353232719	15	14135996	0.106112084355429
White	F	2016	Not Hispanic or Latino	I24.1	0.0051931932102788	5	6658443	0.075092630514371
White	F	2016	Not Hispanic or Latino	I24.8	0.412386806838486	305	58638964	0.520131972317928
White	F	2016	Not Hispanic or Latino	I24.9	0.587660422763598	438	58638964	0.746943619263123
White	F	2016	Not Hispanic or Latino	I25.0	14.0051923236093	10376	58638964	17.694719163183
White	F	2016	Not Hispanic or Latino	I25.1	31.1241619203261	23098	58638964	39.3901911363918
White	F	2016	Not Hispanic or Latino	I25.3	0.0597502873826816	35	38350675	0.091263061210787
White	F	2016	Not Hispanic or Latino	I25.4	0.00672744632166833	5	2666251	0.187529231118901
White	F	2016	Not Hispanic or Latino	I25.5	2.09995416000212	1569	52677177	2.97851952089232
White	F	2016	Not Hispanic or Latino	I25.8	0.343158275536143	246	58638964	0.419516279312165
White	F	2016	Not Hispanic or Latino	I25.9	1.9094757517517	1413	58638964	2.40966057995158
White	F	2016	Not Hispanic or Latino	I46.0	0.0138143235618539	5	5961787	0.0838674712800038
White	F	2016	Not Hispanic or Latino	I46.1	0.514544195609785	373	58638964	0.636095821883893
White	F	2016	Not Hispanic or Latino	I46.9	4.22027950133362	3076	58638964	5.24565884213098
White	F	2017	Not Hispanic or Latino	I20.0	0.0139307383848623	10	6396376	0.156338526690739
White	F	2017	Not Hispanic or Latino	I20.1	0.0319972340707817	20	26219029	0.0762804755279076
White	F	2017	Not Hispanic or Latino	I20.8	0.0334218254970881	25	27545283	0.0907596411334747
White	F	2017	Not Hispanic or Latino	I20.9	0.0315097622744058	25	26087115	0.0958327511493701
White	F	2017	Not Hispanic or Latino	I21.3	0.00524535861813598	5	7471715	0.0669190406754005
White	F	2017	Not Hispanic or Latino	I21.4	1.68390321660308	1285	58837295	2.18398891383433
White	F	2017	Not Hispanic or Latino	I21.9	25.463070731894	19249	58837295	32.715644048558
White	F	2017	Not Hispanic or Latino	I22.0	0.00669406950903773	5	2679545	0.186598844206759
White	F	2017	Not Hispanic or Latino	I22.9	0.0119432768171554	10	9266936	0.107910532672288
White	F	2017	Not Hispanic or Latino	I24.1	0.0179264186348374	10	9167593	0.109079886072604
White	F	2017	Not Hispanic or Latino	I24.8	0.417758539771864	310	58837295	0.52687670294836
White	F	2017	Not Hispanic or Latino	I24.9	0.664922094433759	504	58837295	0.856599542857978
White	F	2017	Not Hispanic or Latino	I25.0	13.9122837177958	10519	58837295	17.8781162526251
White	F	2017	Not Hispanic or Latino	I25.1	30.3616550750741	23062	58837295	39.1962274948228
White	F	2017	Not Hispanic or Latino	I25.3	0.0593495971567924	40	46705281	0.0856434200663518
White	F	2017	Not Hispanic or Latino	I25.4	0.0119432768171554	10	9266936	0.107910532672288
White	F	2017	Not Hispanic or Latino	I25.5	2.02476994914724	1534	58837295	2.60718987846059
White	F	2017	Not Hispanic or Latino	I25.8	0.311900218338643	229	58837295	0.389208919274756
White	F	2017	Not Hispanic or Latino	I25.9	1.83612667506765	1381	58837295	2.34715073152156
White	F	2017	Not Hispanic or Latino	I46.0	0.00899652118597224	5	7089801	0.0705238412192387
White	F	2017	Not Hispanic or Latino	I46.1	0.531158289364501	396	58837295	0.67304249795984
White	F	2017	Not Hispanic or Latino	I46.9	4.49294100667277	3360	58837295	5.71066361905319
White	F	2018	Not Hispanic or Latino	I20.0	0.0239593484301931	20	22580434	0.0885722568485619
White	F	2018	Not Hispanic or Latino	I20.1	0.0302620363656	20	22264906	0.0898274621056114
White	F	2018	Not Hispanic or Latino	I20.8	0.0338070146457072	25	26512293	0.0942958800281816
White	F	2018	Not Hispanic or Latino	I20.9	0.0687605278496802	46	46551670	0.0988149297329183
White	F	2018	Not Hispanic or Latino	I21.3	0.00682152263433886	5	3943031	0.126806002793283
White	F	2018	Not Hispanic or Latino	I21.4	1.9250320427271	1515	59014201	2.56717870330906
White	F	2018	Not Hispanic or Latino	I21.9	24.2993485043472	18700	59014201	31.6872882850689
White	F	2018	Not Hispanic or Latino	I22.9	0.0213759950165612	15	17412298	0.0861460101360544
White	F	2018	Not Hispanic or Latino	I24.1	0.0065644702521457	5	2732446	0.182986232847785
White	F	2018	Not Hispanic or Latino	I24.8	0.395173647172835	304	52873032	0.574962298360344
White	F	2018	Not Hispanic or Latino	I24.9	0.694809804908844	537	59014201	0.909950471073903
White	F	2018	Not Hispanic or Latino	I25.0	13.7691721764223	10626	59014201	18.0058355784568
White	F	2018	Not Hispanic or Latino	I25.1	30.163995315268	23487	59014201	39.7988951845675
White	F	2018	Not Hispanic or Latino	I25.3	0.0307808710645319	25	26523465	0.0942561614781477
White	F	2018	Not Hispanic or Latino	I25.4	0.0065644702521457	5	2732446	0.182986232847785
White	F	2018	Not Hispanic or Latino	I25.5	1.86437055755696	1456	52873032	2.75376679741007
White	F	2018	Not Hispanic or Latino	I25.6	0.00519812555816801	5	6652125	0.0751639513689235
White	F	2018	Not Hispanic or Latino	I25.8	0.331105177831927	249	59014201	0.421932341335944
White	F	2018	Not Hispanic or Latino	I25.9	1.64605697984036	1270	59014201	2.15202439155281
White	F	2018	Not Hispanic or Latino	I46.0	0.0117551385917622	10	10282885	0.0972489724430449
White	F	2018	Not Hispanic or Latino	I46.1	0.508136971479401	384	59014201	0.650690839650612
White	F	2018	Not Hispanic or Latino	I46.9	4.33239663229037	3309	59014201	5.60712496980176
White	F	2019	Not Hispanic or Latino	I20.0	0.036628905759875	25	28530398	0.0876258368355044
White	F	2019	Not Hispanic or Latino	I20.1	0.0268278143917154	20	26680815	0.0749602289135471
White	F	2019	Not Hispanic or Latino	I20.8	0.0301505410725916	25	26970692	0.0926932093548063
White	F	2019	Not Hispanic or Latino	I20.9	0.0449848697703527	35	41151803	0.0850509514734992
White	F	2019	Not Hispanic or Latino	I21.3	0.0208517483539677	10	9793856	0.102104829803501
White	F	2019	Not Hispanic or Latino	I21.4	1.83542464248739	1479	59167500	2.49968310305489
White	F	2019	Not Hispanic or Latino	I21.9	22.7582710188767	17921	59167500	30.2885874846833
White	F	2019	Not Hispanic or Latino	I22.9	0.0129878124762214	10	6889254	0.14515359718193
White	F	2019	Not Hispanic or Latino	I24.8	0.424802079890516	326	59167500	0.55097815523725
White	F	2019	Not Hispanic or Latino	I24.9	0.711943875558565	570	59167500	0.963366713144885
White	F	2019	Not Hispanic or Latino	I25.0	13.9106362007455	10966	59167500	18.5338234672751
White	F	2019	Not Hispanic or Latino	I25.1	29.213664700495	23333	59167500	39.4355009084379
White	F	2019	Not Hispanic or Latino	I25.3	0.0486422018058665	35	40734341	0.0859225880197743
White	F	2019	Not Hispanic or Latino	I25.4	0.0207036355789593	10	8492602	0.117749542484153
White	F	2019	Not Hispanic or Latino	I25.5	1.88394432130687	1512	59167500	2.55545696539485
White	F	2019	Not Hispanic or Latino	I25.6	0.00641984985060648	5	2794000	0.178954903364352
White	F	2019	Not Hispanic or Latino	I25.8	0.273578292882854	207	59167500	0.349854227405248
White	F	2019	Not Hispanic or Latino	I25.9	1.57081988572435	1254	59167500	2.11940676891875
White	F	2019	Not Hispanic or Latino	I46.0	0.0142837857283528	5	5698602	0.0877408178356727
White	F	2019	Not Hispanic or Latino	I46.1	0.532014178259975	408	59167500	0.689567752566865
White	F	2019	Not Hispanic or Latino	I46.9	4.05173724077861	3171	59167500	5.35936113575865
White	F	2020	Not Hispanic or Latino	I20.0	0.0234513797269556	20	23818802	0.0839672792947353
White	F	2020	Not Hispanic or Latino	I20.1	0.0421321925834553	20	25403671	0.0787287790020584
White	F	2020	Not Hispanic or Latino	I20.8	0.0380935267660682	30	33986705	0.0882698102096099
White	F	2020	Not Hispanic or Latino	I20.9	0.0471620793906353	35	40849930	0.085679461384634
White	F	2020	Not Hispanic or Latino	I21.0	0.0113309066596701	10	9737145	0.102699507915308
White	F	2020	Not Hispanic or Latino	I21.3	0.0278403916871052	20	24394926	0.0819842618091975
White	F	2020	Not Hispanic or Latino	I21.4	2.03026114914634	1668	59355403	2.81019067463833
White	F	2020	Not Hispanic or Latino	I21.9	23.3209549024008	18633	59355403	31.3922558996019
White	F	2020	Not Hispanic or Latino	I22.9	0.00655731872676859	5	7450226	0.0671120580771644
White	F	2020	Not Hispanic or Latino	I24.1	0.00631820899882756	5	2838947	0.176121639467028
White	F	2020	Not Hispanic or Latino	I24.8	0.462828336236633	358	59355403	0.603146439760505
White	F	2020	Not Hispanic or Latino	I24.9	0.718219173118644	578	59355403	0.973795089892659
White	F	2020	Not Hispanic or Latino	I25.0	15.1500885959492	12142	59355403	20.4564359541119
White	F	2020	Not Hispanic or Latino	I25.1	29.5232609233866	24011	59355403	40.4529306287416
White	F	2020	Not Hispanic or Latino	I25.3	0.0408438703918078	30	38010983	0.0789245571470751
White	F	2020	Not Hispanic or Latino	I25.4	0.0255636579644914	15	17623350	0.0851143511307442
White	F	2020	Not Hispanic or Latino	I25.5	1.71103562414402	1403	59355403	2.36372752788824
White	F	2020	Not Hispanic or Latino	I25.8	0.303400983334403	236	59355403	0.397604915596311
White	F	2020	Not Hispanic or Latino	I25.9	1.60288343500061	1299	59355403	2.18851180237122
White	F	2020	Not Hispanic or Latino	I46.1	0.521759005894942	413	59355403	0.695808602293543
White	F	2020	Not Hispanic or Latino	I46.9	4.33444500767552	3394	59355403	5.71809781158423
White	F	2021	Not Hispanic or Latino	I20.0	0.0120156700631055	10	27173226	0.0368009304452846
White	F	2021	Not Hispanic or Latino	I20.1	0.0140219980596404	11	36368037	0.0302463396635898
White	F	2021	Not Hispanic or Latino	I20.8	0.0158797398952207	12	35211887	0.0340794005160814
White	F	2021	Not Hispanic or Latino	I20.9	0.0140738999033444	12	34789834	0.0344928348896405
White	F	2021	Not Hispanic or Latino	I21.0	0.00260576375559708	2	4128920	0.0484388169303353
White	F	2021	Not Hispanic or Latino	I21.1	0.00210747879570811	2	6097584	0.0327998761476677
White	F	2021	Not Hispanic or Latino	I21.2	0.00260576375559708	2	4128920	0.0484388169303353
White	F	2021	Not Hispanic or Latino	I21.3	0.00466399359583599	4	11745528	0.0340555145754197
White	F	2021	Not Hispanic or Latino	I21.4	2.41204401271142	1962	59280073	3.30971252346467
White	F	2021	Not Hispanic or Latino	I21.9	23.3965010623516	18575	59280073	31.3343068926383
White	F	2021	Not Hispanic or Latino	I22.9	0.00596687547363453	5	11745528	0.0425693932192746
White	F	2021	Not Hispanic or Latino	I24.1	0.0067714723915441	6	17843112	0.0336264212206929
White	F	2021	Not Hispanic or Latino	I24.8	0.385460266308049	308	59280073	0.519567511328807
White	F	2021	Not Hispanic or Latino	I24.9	0.735289821627337	602	59280073	1.01551831759721
White	F	2021	Not Hispanic or Latino	I25.0	16.2905919467983	12999	59280073	21.9281106485817
White	F	2021	Not Hispanic or Latino	I25.1	29.8320784514545	23987	59280073	40.4638503059873
White	F	2021	Not Hispanic or Latino	I25.3	0.0258344688344654	16	45765011	0.0349612064989999
White	F	2021	Not Hispanic or Latino	I25.4	0.0131795285383744	10	27974897	0.035746333578994
White	F	2021	Not Hispanic or Latino	I25.5	1.72383931947794	1387	53002001	2.61688233242364
White	F	2021	Not Hispanic or Latino	I25.8	0.271188626169687	217	59280073	0.366058928436205
White	F	2021	Not Hispanic or Latino	I25.9	1.49657955872146	1195	59280073	2.0158544676556
White	F	2021	Not Hispanic or Latino	I46.0	0.00524734693229732	2	6278072	0.0318569140334803
White	F	2021	Not Hispanic or Latino	I46.1	0.56643649721387	448	59280073	0.75573456193281
White	F	2021	Not Hispanic or Latino	I46.9	4.52244925499844	3494	59280073	5.89405482007419
White	F	2022	Not Hispanic or Latino	I20.0	0.0271734357488204	24	20960591	0.114500588270627
White	F	2022	Not Hispanic or Latino	I20.1	0.0415929127831473	36	34863914	0.1032586301125
White	F	2022	Not Hispanic or Latino	I20.8	0.060088608587655	39	39299284	0.0992384492297621
White	F	2022	Not Hispanic or Latino	I20.9	0.057291237804677	42	40434650	0.103871308395151
White	F	2022	Not Hispanic or Latino	I21.3	0.0222798262155434	18	15830661	0.113703401266694
White	F	2022	Not Hispanic or Latino	I21.4	2.37176095302499	1987	59017581	3.36679336281167
White	F	2022	Not Hispanic or Latino	I21.9	22.1463627750101	18038	59017581	30.5637738693492
White	F	2022	Not Hispanic or Latino	I22.0	0.00641938647430954	6	6005494	0.0999085171011744
White	F	2022	Not Hispanic or Latino	I22.9	0.00710842360255155	6	4540665	0.132139235112038
White	F	2022	Not Hispanic or Latino	I24.8	0.40717516208731	319	59017581	0.540516901226433
White	F	2022	Not Hispanic or Latino	I24.9	0.842715663437007	680	59017581	1.1521990370971
White	F	2022	Not Hispanic or Latino	I25.0	16.9540974107786	13862	59017581	23.4879162532941
White	F	2022	Not Hispanic or Latino	I25.1	28.7807177610672	24114	59017581	40.8590111478815
White	F	2022	Not Hispanic or Latino	I25.3	0.0356641566250587	30	27865094	0.107661578317303
White	F	2022	Not Hispanic or Latino	I25.4	0.00641938647430954	6	6005494	0.0999085171011744
White	F	2022	Not Hispanic or Latino	I25.5	1.59132290024942	1341	59017581	2.27220427756942
White	F	2022	Not Hispanic or Latino	I25.8	0.344727303439873	269	59017581	0.455796383792823
White	F	2022	Not Hispanic or Latino	I25.9	1.38509320528069	1149	59017581	1.94687749062436
White	F	2022	Not Hispanic or Latino	I46.0	0.00710842360255155	6	4540665	0.132139235112038
White	F	2022	Not Hispanic or Latino	I46.1	0.559530429596586	432	59017581	0.731985270626392
White	F	2022	Not Hispanic or Latino	I46.9	4.07717107000436	3263	59017581	5.5288609677174
White	M	1999	Not Hispanic or Latino	I20.0	0.0728524893549243	36	22561154	0.159566305872474
White	M	1999	Not Hispanic or Latino	I20.1	0.0297079003194706	15	22001144	0.0681782729116268
White	M	1999	Not Hispanic or Latino	I20.9	0.158899376565272	77	34138903	0.22554913378441
White	M	1999	Not Hispanic or Latino	I21.0	0.0506902829599892	25	19851270	0.125936526982908
White	M	1999	Not Hispanic or Latino	I21.1	0.0294856101843432	15	10308375	0.145512750554767
White	M	1999	Not Hispanic or Latino	I21.2	0.0202392487345117	10	9968109	0.100319930289687
White	M	1999	Not Hispanic or Latino	I21.3	0.068841142741627	35	37373301	0.0936497420979752
White	M	1999	Not Hispanic or Latino	I21.4	0.218339904936439	107	50351296	0.212506943217509
White	M	1999	Not Hispanic or Latino	I21.9	145.514123710074	71676	50351296	142.351847308955
White	M	1999	Not Hispanic or Latino	I24.1	0.0199325738825233	10	6688732	0.14950516779563
White	M	1999	Not Hispanic or Latino	I24.8	1.82480046542313	910	50351296	1.80730204044798
White	M	1999	Not Hispanic or Latino	I24.9	0.385682968821819	189	50351296	0.375362731477656
White	M	1999	Not Hispanic or Latino	I25.0	44.3710025905712	21928	50351296	43.5500210362013
White	M	1999	Not Hispanic or Latino	I25.1	141.545660252513	68946	50351296	136.929941187611
White	M	1999	Not Hispanic or Latino	I25.2	0.291361256933755	143	50351296	0.28400460635611
White	M	1999	Not Hispanic or Latino	I25.3	0.100248938462354	50	42256709	0.118324406190742
White	M	1999	Not Hispanic or Latino	I25.4	0.0292759993575442	15	15731772	0.0953484451719743
