"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2013"	"2013"	135	95636	141.2	117.3	165.0	12.1
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2014"	"2014"	144	96196	149.7	125.2	174.1	12.5
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2015"	"2015"	144	100956	142.6	119.3	165.9	11.9
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2016"	"2016"	200	99944	200.1	172.4	227.8	14.2
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2017"	"2017"	204	124131	164.3	141.8	186.9	11.5
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2018"	"2018"	201	128130	156.9	135.2	178.6	11.1
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2019"	"2019"	227	132655	171.1	148.9	193.4	11.4
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2020 "	"2020"	310	140859	220.1	195.6	244.6	12.5
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"1999"	"1999"	105	60003	175.0	141.5	208.5	17.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2000"	"2000"	106	60013	176.6	143.0	210.3	17.2
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2001"	"2001"	108	65552	164.8	133.7	195.8	15.9
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2002"	"2002"	96	61880	155.1	125.7	189.5	15.8
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2003"	"2003"	122	64129	190.2	156.5	224.0	17.2
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2004"	"2004"	116	66804	173.6	142.0	205.2	16.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2005"	"2005"	107	66968	159.8	129.5	190.1	15.4
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2006"	"2006"	126	73197	172.1	142.1	202.2	15.3
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2007"	"2007"	119	72005	165.3	135.6	195.0	15.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2008"	"2008"	119	72121	165.0	135.4	194.6	15.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2009"	"2009"	113	75173	150.3	122.6	178.0	14.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2010"	"2010"	112	74635	150.1	122.3	177.9	14.2
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2011"	"2011"	124	80956	153.2	126.2	180.1	13.8
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2012"	"2012"	117	80485	145.4	119.0	171.7	13.4
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2013"	"2013"	139	85119	163.3	136.2	190.4	13.9
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2014"	"2014"	157	92443	169.8	143.3	196.4	13.6
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2015"	"2015"	164	93094	176.2	149.2	203.1	13.8
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2016"	"2016"	165	97723	168.8	143.1	194.6	13.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2017"	"2017"	150	96940	154.7	130.0	179.5	12.6
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2018"	"2018"	213	120039	177.4	153.6	201.3	12.2
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2019"	"2019"	218	124013	175.8	152.5	199.1	11.9
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2020 "	"2020"	296	128261	230.8	204.5	257.1	13.4
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"1999"	"1999"	84	57299	146.6	116.9	181.5	16.0
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2000"	"2000"	94	58332	161.1	130.2	197.2	16.6
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2001"	"2001"	92	58281	157.9	127.3	193.6	16.5
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2002"	"2002"	108	62830	171.9	139.5	204.3	16.5
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2003"	"2003"	116	59131	196.2	160.5	231.9	18.2
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2004"	"2004"	115	61056	188.4	153.9	222.8	17.6
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2005"	"2005"	112	63426	176.6	143.9	209.3	16.7
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2006"	"2006"	102	63403	160.9	129.7	192.1	15.9
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2007"	"2007"	110	69128	159.1	129.4	188.9	15.2
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2008"	"2008"	134	67793	197.7	164.2	231.1	17.1
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2009"	"2009"	117	67696	172.8	141.5	204.1	16.0
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2010"	"2010"	117	70611	165.7	135.7	195.7	15.3
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2011"	"2011"	125	73173	170.8	140.9	200.8	15.3
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2012"	"2012"	132	77454	170.4	141.4	199.5	14.8
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2013"	"2013"	149	77697	191.8	161.0	222.6	15.7
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2014"	"2014"	162	82226	197.0	166.7	227.4	15.5
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2015"	"2015"	143	89271	160.2	133.9	186.4	13.4
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2016"	"2016"	177	89949	196.8	167.8	225.8	14.8
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2017"	"2017"	158	94675	166.9	140.9	192.9	13.3
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2018"	"2018"	204	93637	217.9	188.0	247.8	15.3
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2019"	"2019"	241	115936	207.9	181.6	234.1	13.4
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2020 "	"2020"	307	119503	256.9	228.2	285.6	14.7
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"1999"	"1999"	108	53681	201.2	163.2	239.1	19.4
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2000"	"2000"	112	54896	204.0	166.2	241.8	19.3
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2001"	"2001"	106	55611	190.6	154.3	226.9	18.5
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2002"	"2002"	117	55809	209.6	171.7	247.6	19.4
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2003"	"2003"	108	60162	179.5	145.7	213.4	17.3
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2004"	"2004"	109	56546	192.8	156.6	229.0	18.5
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2005"	"2005"	121	58413	207.1	170.2	244.1	18.8
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2006"	"2006"	117	60676	192.8	157.9	227.8	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2007"	"2007"	104	60679	171.4	138.5	204.3	16.8
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2008"	"2008"	112	66172	169.3	137.9	200.6	16.0
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2009"	"2009"	118	64885	181.9	149.0	214.7	16.7
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2010"	"2010"	125	63814	195.9	161.5	230.2	17.5
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2011"	"2011"	86	68390	125.7	100.6	155.3	13.6
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2012"	"2012"	98	69800	140.4	114.0	171.1	14.2
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2013"	"2013"	139	74600	186.3	155.4	217.3	15.8
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2014"	"2014"	124	74962	165.4	136.3	194.5	14.9
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2015"	"2015"	135	79226	170.4	141.7	199.1	14.7
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2016"	"2016"	168	86006	195.3	165.8	224.9	15.1
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2017"	"2017"	171	86931	196.7	167.2	226.2	15.0
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2018"	"2018"	174	91206	190.8	162.4	219.1	14.5
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2019"	"2019"	194	90071	215.4	185.1	245.7	15.5
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2020 "	"2020"	279	111391	250.5	221.1	279.9	15.0
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"1999"	"1999"	106	51166	207.2	167.7	246.6	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2000"	"2000"	106	52776	200.8	162.6	239.1	19.5
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2001"	"2001"	95	52773	180.0	145.6	220.1	18.5
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2002"	"2002"	97	52922	183.3	148.6	223.6	18.6
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2003"	"2003"	97	53103	182.7	148.1	222.8	18.5
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2004"	"2004"	100	57205	174.8	140.5	209.1	17.5
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2005"	"2005"	109	53771	202.7	164.7	240.8	19.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2006"	"2006"	114	55556	205.2	167.5	242.9	19.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2007"	"2007"	99	57717	171.5	139.4	208.8	17.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2008"	"2008"	118	57700	204.5	167.6	241.4	18.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2009"	"2009"	107	62888	170.1	137.9	202.4	16.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2010"	"2010"	113	61868	182.6	149.0	216.3	17.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2011"	"2011"	119	62541	190.3	156.1	224.5	17.4
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2012"	"2012"	149	65085	228.9	192.2	265.7	18.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2013"	"2013"	130	67038	193.9	160.6	227.3	17.0
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2014"	"2014"	134	71753	186.8	155.1	218.4	16.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2015"	"2015"	136	72010	188.9	157.1	220.6	16.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2016"	"2016"	167	76039	219.6	186.3	252.9	17.0
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2017"	"2017"	168	82816	202.9	172.2	233.5	15.7
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2018"	"2018"	159	83460	190.5	160.9	220.1	15.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2019"	"2019"	192	87465	219.5	188.5	250.6	15.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2020 "	"2020"	226	86244	262.0	227.9	296.2	17.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"1999"	"1999"	112	48218	232.3	189.3	275.3	21.9
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2000"	"2000"	90	49721	181.0	145.6	222.5	19.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2001"	"2001"	101	49688	203.3	163.6	242.9	20.2
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2002"	"2002"	104	49609	209.6	169.3	249.9	20.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2003"	"2003"	103	49592	207.7	167.6	247.8	20.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2004"	"2004"	123	49571	248.1	204.3	292.0	22.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2005"	"2005"	123	53242	231.0	190.2	271.8	20.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2006"	"2006"	96	49889	192.4	155.9	235.0	19.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2007"	"2007"	102	51418	198.4	159.9	236.9	19.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2008"	"2008"	119	53226	223.6	183.4	263.7	20.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2009"	"2009"	97	53018	183.0	148.4	223.2	18.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2010"	"2010"	138	57499	240.0	200.0	280.0	20.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2011"	"2011"	115	59688	192.7	157.5	227.9	18.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2012"	"2012"	128	59297	215.9	178.5	253.3	19.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2013"	"2013"	123	62314	197.4	162.5	232.3	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2014"	"2014"	133	64286	206.9	171.7	242.0	17.9
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2015"	"2015"	135	68676	196.6	163.4	229.7	16.9
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2016"	"2016"	150	68876	217.8	182.9	252.6	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2017"	"2017"	169	72976	231.6	196.7	266.5	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2018"	"2018"	188	79240	237.3	203.3	271.2	17.3
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2019"	"2019"	171	79733	214.5	182.3	246.6	16.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2020 "	"2020"	214	83569	256.1	221.8	290.4	17.5
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"1999"	"1999"	95	46831	202.9	164.1	248.0	20.8
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2000"	"2000"	91	44942	202.5	163.0	248.6	21.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2001"	"2001"	90	47223	190.6	153.3	234.3	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2002"	"2002"	104	47004	221.3	178.7	263.8	21.7
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2003"	"2003"	109	47119	231.3	187.9	274.8	22.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2004"	"2004"	117	47224	247.8	202.9	292.6	22.9
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2005"	"2005"	110	47435	231.9	188.6	275.2	22.1
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2006"	"2006"	122	51175	238.4	196.1	280.7	21.6
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2007"	"2007"	104	48151	216.0	174.5	257.5	21.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2008"	"2008"	120	49816	240.9	197.8	284.0	22.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2009"	"2009"	101	51777	195.1	157.0	233.1	19.4
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2010"	"2010"	130	50644	256.7	212.6	300.8	22.5
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2011"	"2011"	107	55466	192.9	156.4	229.5	18.6
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2012"	"2012"	105	56358	186.3	150.7	221.9	18.2
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2013"	"2013"	116	56571	205.1	167.7	242.4	19.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2014"	"2014"	134	59535	225.1	187.0	263.2	19.4
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2015"	"2015"	122	61261	199.1	163.8	234.5	18.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2016"	"2016"	145	65431	221.6	185.5	257.7	18.4
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2017"	"2017"	138	65830	209.6	174.7	244.6	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2018"	"2018"	165	69578	237.1	201.0	273.3	18.5
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2019"	"2019"	174	75506	230.4	196.2	264.7	17.5
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2020 "	"2020"	248	75925	326.6	286.0	367.3	20.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"1999"	"1999"	120	40717	294.7	242.0	347.4	26.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2000"	"2000"	101	41501	243.4	195.9	290.8	24.2
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2001"	"2001"	93	42419	219.2	177.0	268.6	22.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2002"	"2002"	109	43985	247.8	201.3	294.3	23.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2003"	"2003"	110	43697	251.7	204.7	298.8	24.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2004"	"2004"	108	43677	247.3	200.6	293.9	23.8
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2005"	"2005"	141	43733	322.4	269.2	375.6	27.2
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2006"	"2006"	89	43880	202.8	162.9	249.6	21.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2007"	"2007"	123	47289	260.1	214.1	306.1	23.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2008"	"2008"	100	44408	225.2	181.0	269.3	22.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2009"	"2009"	111	45882	241.9	196.9	286.9	23.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2010"	"2010"	97	48462	200.2	162.3	244.2	20.3
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2011"	"2011"	108	49133	219.8	178.4	261.3	21.2
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2012"	"2012"	128	52172	245.3	202.8	287.8	21.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2013"	"2013"	130	53503	243.0	201.2	284.7	21.3
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2014"	"2014"	114	53853	211.7	172.8	250.5	19.8
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2015"	"2015"	134	56498	237.2	197.0	277.3	20.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2016"	"2016"	170	58156	292.3	248.4	336.3	22.4
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2017"	"2017"	148	62326	237.5	199.2	275.7	19.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2018"	"2018"	166	62534	265.5	225.1	305.8	20.6
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2019"	"2019"	168	66116	254.1	215.7	292.5	19.6
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2020 "	"2020"	229	71630	319.7	278.3	361.1	21.1
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"1999"	"1999"	85	37477	226.8	181.2	280.4	24.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2000"	"2000"	103	37893	271.8	219.3	324.3	26.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2001"	"2001"	97	38778	250.1	202.8	305.2	25.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2002"	"2002"	118	39406	299.4	245.4	353.5	27.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2003"	"2003"	109	40913	266.4	216.4	316.4	25.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2004"	"2004"	122	40667	300.0	246.8	353.2	27.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2005"	"2005"	104	40725	255.4	206.3	304.5	25.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2006"	"2006"	125	40836	306.1	252.4	359.8	27.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2007"	"2007"	114	41085	277.5	226.5	328.4	26.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2008"	"2008"	111	44335	250.4	203.8	296.9	23.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2009"	"2009"	108	41690	259.1	210.2	307.9	24.9
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2010"	"2010"	98	41697	235.0	190.8	286.4	23.7
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2011"	"2011"	98	45591	215.0	174.5	262.0	21.7
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2012"	"2012"	105	46027	228.1	184.5	271.8	22.3
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2013"	"2013"	120	49305	243.4	199.8	286.9	22.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2014"	"2014"	137	50719	270.1	224.9	315.3	23.1
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2015"	"2015"	150	50846	295.0	247.8	342.2	24.1
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2016"	"2016"	134	53389	251.0	208.5	293.5	21.7
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2017"	"2017"	117	55160	212.1	173.7	250.5	19.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2018"	"2018"	162	58911	275.0	232.6	317.3	21.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2019"	"2019"	158	59307	266.4	224.9	308.0	21.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2020 "	"2020"	204	62431	326.8	281.9	371.6	22.9
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"1999"	"1999"	111	33643	329.9	268.6	391.3	31.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2000"	"2000"	79	33540	235.5	186.5	293.6	26.5
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2001"	"2001"	106	35157	301.5	244.1	358.9	29.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2002"	"2002"	100	35633	280.6	225.6	335.6	28.1
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2003"	"2003"	107	36189	295.7	239.6	351.7	28.6
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2004"	"2004"	94	37511	250.6	202.5	306.7	25.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2005"	"2005"	96	37297	257.4	208.5	314.3	26.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2006"	"2006"	123	37351	329.3	271.1	387.5	29.7
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2007"	"2007"	95	37467	253.6	205.1	310.0	26.0
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2008"	"2008"	107	37671	284.0	230.2	337.9	27.5
