Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Black or African American,Hispanic or Latino,75-79 years,Male,5,2003
Black or African American,Hispanic or Latino,75-79 years,Male,5,2004
Black or African American,Hispanic or Latino,75-79 years,Male,5,2005
Black or African American,Hispanic or Latino,75-79 years,Male,5,2006
Black or African American,Hispanic or Latino,75-79 years,Male,5,2007
Black or African American,Hispanic or Latino,75-79 years,Male,5,2008
Black or African American,Hispanic or Latino,75-79 years,Male,5,2009
Black or African American,Hispanic or Latino,75-79 years,Male,5,2010
Black or African American,Hispanic or Latino,75-79 years,Male,5,2011
Black or African American,Hispanic or Latino,75-79 years,Male,5,2012
Black or African American,Hispanic or Latino,75-79 years,Male,5,2013
Black or African American,Hispanic or Latino,75-79 years,Male,10,2014
Black or African American,Hispanic or Latino,75-79 years,Male,5,2015
Black or African American,Hispanic or Latino,75-79 years,Male,10,2016
Black or African American,Hispanic or Latino,75-79 years,Male,11,2017
Black or African American,Hispanic or Latino,75-79 years,Male,19,2018
Black or African American,Hispanic or Latino,75-79 years,Male,5,2019
Black or African American,Hispanic or Latino,75-79 years,Male,12,2020
White,Hispanic or Latino,75-79 years,Male,419,1999
White,Hispanic or Latino,75-79 years,Male,414,2000
White,Hispanic or Latino,75-79 years,Male,450,2001
White,Hispanic or Latino,75-79 years,Male,413,2002
White,Hispanic or Latino,75-79 years,Male,447,2003
White,Hispanic or Latino,75-79 years,Male,423,2004
White,Hispanic or Latino,75-79 years,Male,411,2005
White,Hispanic or Latino,75-79 years,Male,464,2006
White,Hispanic or Latino,75-79 years,Male,425,2007
White,Hispanic or Latino,75-79 years,Male,428,2008
White,Hispanic or Latino,75-79 years,Male,409,2009
White,Hispanic or Latino,75-79 years,Male,442,2010
White,Hispanic or Latino,75-79 years,Male,454,2011
White,Hispanic or Latino,75-79 years,Male,434,2012
White,Hispanic or Latino,75-79 years,Male,446,2013
White,Hispanic or Latino,75-79 years,Male,474,2014
White,Hispanic or Latino,75-79 years,Male,531,2015
White,Hispanic or Latino,75-79 years,Male,557,2016
White,Hispanic or Latino,75-79 years,Male,605,2017
White,Hispanic or Latino,75-79 years,Male,613,2018
White,Hispanic or Latino,75-79 years,Male,630,2019
White,Hispanic or Latino,75-79 years,Male,672,2020
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,48,1999
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,29,2000
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,25,2001
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,33,2002
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,33,2003
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,32,2004
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,35,2005
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,21,2006
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,43,2007
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,20,2008
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,37,2009
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,43,2010
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,39,2011
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,27,2012
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,40,2013
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,38,2014
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,38,2015
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,39,2016
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,41,2017
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,49,2018
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,41,2019
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,62,2020
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,239,1999
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,262,2000
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,225,2001
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,233,2002
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,237,2003
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,263,2004
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,230,2005
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,231,2006
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,216,2007
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,187,2008
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,244,2009
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,219,2010
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,219,2011
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,231,2012
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,242,2013
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,248,2014
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,303,2015
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,291,2016
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,290,2017
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,353,2018
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,348,2019
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,379,2020
Black or African American,Not Hispanic or Latino,75-79 years,Male,1169,1999
Black or African American,Not Hispanic or Latino,75-79 years,Male,1138,2000
Black or African American,Not Hispanic or Latino,75-79 years,Male,1119,2001
Black or African American,Not Hispanic or Latino,75-79 years,Male,1084,2002
Black or African American,Not Hispanic or Latino,75-79 years,Male,1094,2003
Black or African American,Not Hispanic or Latino,75-79 years,Male,1026,2004
Black or African American,Not Hispanic or Latino,75-79 years,Male,899,2005
Black or African American,Not Hispanic or Latino,75-79 years,Male,884,2006
Black or African American,Not Hispanic or Latino,75-79 years,Male,916,2007
Black or African American,Not Hispanic or Latino,75-79 years,Male,840,2008
Black or African American,Not Hispanic or Latino,75-79 years,Male,822,2009
Black or African American,Not Hispanic or Latino,75-79 years,Male,804,2010
Black or African American,Not Hispanic or Latino,75-79 years,Male,844,2011
Black or African American,Not Hispanic or Latino,75-79 years,Male,865,2012
Black or African American,Not Hispanic or Latino,75-79 years,Male,885,2013
Black or African American,Not Hispanic or Latino,75-79 years,Male,929,2014
Black or African American,Not Hispanic or Latino,75-79 years,Male,1013,2015
Black or African American,Not Hispanic or Latino,75-79 years,Male,1014,2016
Black or African American,Not Hispanic or Latino,75-79 years,Male,1029,2017
Black or African American,Not Hispanic or Latino,75-79 years,Male,1147,2018
Black or African American,Not Hispanic or Latino,75-79 years,Male,1239,2019
Black or African American,Not Hispanic or Latino,75-79 years,Male,1272,2020
White,Not Hispanic or Latino,75-79 years,Male,9436,1999
White,Not Hispanic or Latino,75-79 years,Male,9308,2000
White,Not Hispanic or Latino,75-79 years,Male,8818,2001
White,Not Hispanic or Latino,75-79 years,Male,8484,2002
White,Not Hispanic or Latino,75-79 years,Male,8161,2003
White,Not Hispanic or Latino,75-79 years,Male,7558,2004
White,Not Hispanic or Latino,75-79 years,Male,6994,2005
White,Not Hispanic or Latino,75-79 years,Male,6470,2006
White,Not Hispanic or Latino,75-79 years,Male,6246,2007
White,Not Hispanic or Latino,75-79 years,Male,5878,2008
White,Not Hispanic or Latino,75-79 years,Male,5644,2009
White,Not Hispanic or Latino,75-79 years,Male,5473,2010
White,Not Hispanic or Latino,75-79 years,Male,5451,2011
White,Not Hispanic or Latino,75-79 years,Male,5200,2012
White,Not Hispanic or Latino,75-79 years,Male,5403,2013
White,Not Hispanic or Latino,75-79 years,Male,5580,2014
White,Not Hispanic or Latino,75-79 years,Male,5646,2015
White,Not Hispanic or Latino,75-79 years,Male,5790,2016
White,Not Hispanic or Latino,75-79 years,Male,6010,2017
White,Not Hispanic or Latino,75-79 years,Male,6297,2018
White,Not Hispanic or Latino,75-79 years,Male,6408,2019
White,Not Hispanic or Latino,75-79 years,Male,7088,2020
American Indian or Alaska Native,Not Stated,75-79 years,Male,5,2000
American Indian or Alaska Native,Not Stated,75-79 years,Male,5,2018
American Indian or Alaska Native,Not Stated,75-79 years,Male,5,2019
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2006
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2013
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2014
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2015
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2017
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2018
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2020
Black or African American,Not Stated,75-79 years,Male,5,1999
Black or African American,Not Stated,75-79 years,Male,5,2000
Black or African American,Not Stated,75-79 years,Male,5,2001
Black or African American,Not Stated,75-79 years,Male,5,2002
Black or African American,Not Stated,75-79 years,Male,5,2003
Black or African American,Not Stated,75-79 years,Male,5,2004
Black or African American,Not Stated,75-79 years,Male,5,2005
Black or African American,Not Stated,75-79 years,Male,5,2006
Black or African American,Not Stated,75-79 years,Male,5,2007
Black or African American,Not Stated,75-79 years,Male,5,2008
Black or African American,Not Stated,75-79 years,Male,5,2009
Black or African American,Not Stated,75-79 years,Male,5,2010
Black or African American,Not Stated,75-79 years,Male,5,2011
Black or African American,Not Stated,75-79 years,Male,5,2012
Black or African American,Not Stated,75-79 years,Male,5,2013
Black or African American,Not Stated,75-79 years,Male,5,2014
Black or African American,Not Stated,75-79 years,Male,11,2015
Black or African American,Not Stated,75-79 years,Male,5,2016
Black or African American,Not Stated,75-79 years,Male,5,2017
Black or African American,Not Stated,75-79 years,Male,5,2018
Black or African American,Not Stated,75-79 years,Male,5,2019
Black or African American,Not Stated,75-79 years,Male,5,2020
White,Not Stated,75-79 years,Male,30,1999
White,Not Stated,75-79 years,Male,24,2000
White,Not Stated,75-79 years,Male,23,2001
White,Not Stated,75-79 years,Male,24,2002
White,Not Stated,75-79 years,Male,11,2003
White,Not Stated,75-79 years,Male,12,2004
White,Not Stated,75-79 years,Male,14,2005
White,Not Stated,75-79 years,Male,12,2006
White,Not Stated,75-79 years,Male,14,2007
White,Not Stated,75-79 years,Male,5,2008
White,Not Stated,75-79 years,Male,5,2009
White,Not Stated,75-79 years,Male,5,2010
White,Not Stated,75-79 years,Male,5,2011
White,Not Stated,75-79 years,Male,14,2012
White,Not Stated,75-79 years,Male,12,2013
White,Not Stated,75-79 years,Male,5,2014
White,Not Stated,75-79 years,Male,26,2015
White,Not Stated,75-79 years,Male,15,2016
White,Not Stated,75-79 years,Male,5,2017
White,Not Stated,75-79 years,Male,17,2018
White,Not Stated,75-79 years,Male,11,2019
White,Not Stated,75-79 years,Male,11,2020
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,1999
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2000
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2001
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2002
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2003
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2004
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2005
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2006
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2007
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2008
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2009
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2011
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2012
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2013
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2015
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2016
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2017
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2018
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2019
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2000
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2003
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2004
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2005
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2006
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2007
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2009
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2010
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2011
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2012
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2014
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2015
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2016
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2019
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2020
Black or African American,Hispanic or Latino,80-84 years,Female,5,1999
Black or African American,Hispanic or Latino,80-84 years,Female,11,2000
Black or African American,Hispanic or Latino,80-84 years,Female,5,2001
Black or African American,Hispanic or Latino,80-84 years,Female,5,2002
Black or African American,Hispanic or Latino,80-84 years,Female,5,2003
Black or African American,Hispanic or Latino,80-84 years,Female,5,2004
Black or African American,Hispanic or Latino,80-84 years,Female,5,2005
Black or African American,Hispanic or Latino,80-84 years,Female,10,2006
Black or African American,Hispanic or Latino,80-84 years,Female,5,2007
Black or African American,Hispanic or Latino,80-84 years,Female,5,2008
Black or African American,Hispanic or Latino,80-84 years,Female,5,2009
Black or African American,Hispanic or Latino,80-84 years,Female,10,2010
Black or African American,Hispanic or Latino,80-84 years,Female,11,2011
