Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2006	38	466664	8.14290367373528
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2007	54	472797	11.4213922677174
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2008	46	480483	9.57369979791168
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2009	35	487912	7.17342471593238
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2010	33	496664	6.6443309762737
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2011	33	515854	6.3971588860414
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2012	29	531565	5.45558868623781
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2013	40	556554	7.18708337376068
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2014	43	581078	7.40003923741735
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2015	44	603471	7.29115400740052
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2016	51	621831	8.20158531819739
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2017	56	668247	8.38013489024268
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2018	60	708288	8.47113038763893
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2019	73	756006	9.65600802110036
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2020	120	806836	14.8729109757125
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2021	118	849704	13.8871889505051
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Female	2022	106	869073	12.1969040575418
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	1999	38	288848	13.1557081925442
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2000	43	292654	14.6931188365783
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2001	34	295838	11.4927764519771
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2002	51	299173	17.046992877031
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2003	48	304832	15.7463783329834
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2004	40	309884	12.9080559176982
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2005	36	316960	11.3579000504796
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2006	40	325778	12.2782999465894
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2007	41	332403	12.334425381239
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2008	40	339526	11.7811301638166
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2009	42	346696	12.1143595541916
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2010	31	353284	8.77481006782079
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2011	20	368663	5.42500874782661
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2012	37	380768	9.71720312631314
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2013	48	400090	11.9973006073633
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2014	58	417580	13.8895540974185
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2015	44	434557	10.1252539942976
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2016	63	449661	14.0105546178121
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2017	54	485493	11.1227144366654
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2018	84	516472	16.2641924441209
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2019	87	550140	15.8141563965536
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2020	158	586258	26.9505917190043
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2021	142	624975	22.7209088363535
Black or African American	Not Hispanic or Latino	70-74 years	I13.1	Male	2022	163	629514	25.8929904656608
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	1999	40	435255	9.19001504864964
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2000	13	440786	2.9492769734066
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2001	5	440752	1.13442480124877
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2002	11	442356	2.48668493249781
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2003	15	446877	3.35662833397109
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2004	5	450801	1.10913684752252
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2005	13	456614	2.84704367364995
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2006	21	466664	4.50002571443265
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2007	22	472797	4.65315981277377
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2008	29	480483	6.03559335085737
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2009	21	487912	4.30405482955943
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2010	14	496664	2.81880708084339
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2011	22	515854	4.26477259069427
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2012	23	531565	4.32684619942999
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2013	23	556554	4.13257293991239
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2014	23	581078	3.95816052233951
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2015	28	603471	4.6398252774367
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2016	22	621831	3.5379387647126
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2017	30	668247	4.48935797691572
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2018	25	708288	3.52963766151622
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2019	57	756006	7.53962270140713
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2020	63	806836	7.80827826224908
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2021	62	849704	7.29665860111286
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Female	2022	102	869073	11.7366435270685
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	1999	33	288848	11.4246939566831
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2000	13	292654	4.4421056947795
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2001	5	295838	1.69011418411428
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2002	5	299173	1.67127381147363
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2003	5	304832	1.64024774301911
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2004	5	309884	1.61350698971228
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2005	5	316960	1.57748611812216
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2006	24	325778	7.36697996795364
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2007	18	332403	5.41511358200738
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2008	20	339526	5.89056508190831
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2009	15	346696	4.32655698363985
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2010	18	353284	5.09505100712175
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2011	17	368663	4.61125743565261
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2012	27	380768	7.09093201109337
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2013	21	400090	5.24881901572146
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2014	23	417580	5.50792662483835
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2015	27	434557	6.21322404195537
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2016	25	449661	5.55974389595718
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2017	38	485493	7.8270953443201
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2018	50	516472	9.68106693102433
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2019	43	550140	7.81619224197477
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2020	72	586258	12.2812823023311
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2021	50	624975	8.00032001280051
Black or African American	Not Hispanic or Latino	70-74 years	I13.2	Male	2022	125	629514	19.8565877804147
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	1999	5	435255	1.14875188108121
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2000	5	440786	1.13433729746408
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2001	5	440752	1.13442480124877
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2002	5	442356	1.13031133295355
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2003	5	446877	1.1188761113237
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2004	5	450801	1.10913684752252
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2005	5	456614	1.09501679755767
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2006	5	466664	1.07143469391254
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2009	5	487912	1.02477495941891
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2010	5	496664	1.00671681458692
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2012	5	531565	0.940618739006518
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2013	5	556554	0.898385421720085
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2014	5	581078	0.86046967876946
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2015	5	603471	0.828540228113696
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2016	5	621831	0.804076991980136
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2017	12	668247	1.79574319076629
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2018	16	708288	2.25896810337038
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2019	11	756006	1.4550149072891
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2020	20	806836	2.47881849595209
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2021	15	849704	1.7653206293015
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Female	2022	13	869073	1.49584672403814
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	1999	5	288848	1.73101423586108
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2004	5	309884	1.61350698971228
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2006	5	325778	1.53478749332367
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2007	5	332403	1.50419821722427
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2008	5	339526	1.47264127047708
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2009	5	346696	1.44218566121328
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2010	5	353284	1.41529194642271
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2011	5	368663	1.35625218695665
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2012	5	380768	1.31313555760988
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2013	5	400090	1.24971881326701
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2014	5	417580	1.19737535322573
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2015	5	434557	1.15059704480655
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2016	5	449661	1.11194877919144
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2017	10	485493	2.05976193271582
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2018	5	516472	0.968106693102433
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2019	5	550140	0.908859563020322
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2020	22	586258	3.75261403682338
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2021	37	624975	5.92023680947238
Black or African American	Not Hispanic or Latino	70-74 years	I13.9	Male	2022	16	629514	2.54164323589309
Black or African American	Not Hispanic or Latino	70-74 years	I15.0	Female	2018	5	708288	0.705927532303244
Black or African American	Not Hispanic or Latino	70-74 years	I15.0	Female	2020	5	806836	0.619704623988022
Black or African American	Not Hispanic or Latino	70-74 years	I15.0	Female	2021	2	849704	0.235376083906866
Black or African American	Not Hispanic or Latino	70-74 years	I15.9	Female	2008	5	480483	1.04061954325127
Black or African American	Not Hispanic or Latino	70-74 years	I15.9	Male	2010	5	353284	1.41529194642271
Black or African American	Not Hispanic or Latino	70-74 years	I15.9	Male	2014	5	417580	1.19737535322573
Black or African American	Not Hispanic or Latino	70-74 years	I15.9	Male	2015	5	434557	1.15059704480655
