"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2002"	"2002"	2392	786539	304.1	291.9	316.3	6.2
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2003"	"2003"	2340	769305	304.2	291.8	316.5	6.3
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2004"	"2004"	2023	747370	270.7	258.9	282.5	6.0
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2005"	"2005"	2008	796665	252.1	241.0	263.1	5.6
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2006"	"2006"	1792	781724	229.2	218.6	239.9	5.4
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2007"	"2007"	1741	783327	222.3	211.8	232.7	5.3
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2008"	"2008"	1722	819480	210.1	200.2	220.1	5.1
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2009"	"2009"	1643	823947	199.4	189.8	209.0	4.9
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2010"	"2010"	1649	842910	195.6	186.2	205.1	4.8
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2011"	"2011"	1625	882712	184.1	175.1	193.0	4.6
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2012"	"2012"	1701	946133	179.8	171.2	188.3	4.4
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2013"	"2013"	1835	1074179	170.8	163.0	178.6	4.0
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2014"	"2014"	1794	1010388	177.6	169.3	185.8	4.2
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2015"	"2015"	1699	1002552	169.5	161.4	177.5	4.1
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2016"	"2016"	1704	993318	171.5	163.4	179.7	4.2
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2017"	"2017"	2154	1371467	157.1	150.4	163.7	3.4
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2018"	"2018"	2072	1264427	163.9	156.8	170.9	3.6
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2019"	"2019"	1952	1248296	156.4	149.4	163.3	3.5
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2020 "	"2020"	1925	1250665	153.9	147.0	160.8	3.5
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"1999"	"1999"	3329	839480	396.6	383.1	410.0	6.9
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2000"	"2000"	3108	812025	382.7	369.3	396.2	6.9
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2001"	"2001"	2901	824407	351.9	339.1	364.7	6.5
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2002"	"2002"	2721	793605	342.9	330.0	355.7	6.6
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2003"	"2003"	2445	774308	315.8	303.2	328.3	6.4
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2004"	"2004"	2199	757956	290.1	278.0	302.2	6.2
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2005"	"2005"	2169	737176	294.2	281.8	306.6	6.3
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2006"	"2006"	2114	787127	268.6	257.1	280.0	5.8
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2007"	"2007"	1840	773097	238.0	227.1	248.9	5.5
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2008"	"2008"	1872	775512	241.4	230.5	252.3	5.6
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2009"	"2009"	1822	812374	224.3	214.0	234.6	5.3
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2010"	"2010"	1709	816546	209.3	199.4	219.2	5.1
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2011"	"2011"	1772	836791	211.8	201.9	221.6	5.0
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2012"	"2012"	1745	868627	200.9	191.5	210.3	4.8
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2013"	"2013"	1827	931616	196.1	187.1	205.1	4.6
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2014"	"2014"	1964	1055254	186.1	177.9	194.3	4.2
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2015"	"2015"	1817	994187	182.8	174.4	191.2	4.3
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2016"	"2016"	1755	987868	177.7	169.3	186.0	4.2
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2017"	"2017"	1766	978053	180.6	172.1	189.0	4.3
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2018"	"2018"	2291	1350284	169.7	162.7	176.6	3.5
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2019"	"2019"	2131	1244275	171.3	164.0	178.5	3.7
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2020 "	"2020"	2164	1228900	176.1	168.7	183.5	3.8
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"1999"	"1999"	3815	817817	466.5	451.7	481.3	7.6
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2000"	"2000"	3516	827080	425.1	411.1	439.2	7.2
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2001"	"2001"	3192	792296	402.9	388.9	416.9	7.1
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2002"	"2002"	3057	807275	378.7	365.3	392.1	6.8
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2003"	"2003"	2836	777005	365.0	351.6	378.4	6.9
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2004"	"2004"	2676	757717	353.2	339.8	366.5	6.8
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2005"	"2005"	2377	741736	320.5	307.6	333.3	6.6
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2006"	"2006"	2128	721509	294.9	282.4	307.5	6.4
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2007"	"2007"	1999	770404	259.5	248.1	270.8	5.8
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2008"	"2008"	2070	756456	273.6	261.9	285.4	6.0
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2009"	"2009"	1863	758740	245.5	234.4	256.7	5.7
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2010"	"2010"	1899	786408	241.5	230.6	252.3	5.5
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2011"	"2011"	1850	800003	231.2	220.7	241.8	5.4
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2012"	"2012"	1745	822600	212.1	202.2	222.1	5.1
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2013"	"2013"	1781	853010	208.8	199.1	218.5	4.9
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2014"	"2014"	1885	914839	206.0	196.7	215.3	4.7
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2015"	"2015"	2186	1037057	210.8	202.0	219.6	4.5
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2016"	"2016"	2016	978025	206.1	197.1	215.1	4.6
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2017"	"2017"	1968	971281	202.6	193.7	211.6	4.6
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2018"	"2018"	1931	961219	200.9	191.9	209.9	4.6
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2019"	"2019"	2419	1326474	182.4	175.1	189.6	3.7
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2020 "	"2020"	2460	1222594	201.2	193.3	209.2	4.1
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"1999"	"1999"	4082	810049	503.9	488.5	519.4	7.9
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2000"	"2000"	3837	809951	473.7	458.7	488.7	7.6
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2001"	"2001"	3700	802081	461.3	446.4	476.2	7.6
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2002"	"2002"	3336	774650	430.6	416.0	445.3	7.5
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2003"	"2003"	3180	789773	402.6	388.7	416.6	7.1
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2004"	"2004"	2842	760142	373.9	360.1	387.6	7.0
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2005"	"2005"	2608	741700	351.6	338.1	365.1	6.9
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2006"	"2006"	2466	726699	339.3	325.9	352.7	6.8
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2007"	"2007"	2163	706994	305.9	293.0	318.8	6.6
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2008"	"2008"	2261	755382	299.3	287.0	311.7	6.3
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2009"	"2009"	2034	742025	274.1	262.2	286.0	6.1
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2010"	"2010"	1971	739937	266.4	254.6	278.1	6.0
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2011"	"2011"	1891	778737	242.8	231.9	253.8	5.6
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2012"	"2012"	1854	784966	236.2	225.4	246.9	5.5
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2013"	"2013"	1863	806131	231.1	220.6	241.6	5.4
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2014"	"2014"	1927	837059	230.2	219.9	240.5	5.2
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2015"	"2015"	2107	897305	234.8	224.8	244.8	5.1
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2016"	"2016"	2224	1018364	218.4	209.3	227.5	4.6
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2017"	"2017"	2147	959842	223.7	214.2	233.1	4.8
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2018"	"2018"	2030	953224	213.0	203.7	222.2	4.7
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2019"	"2019"	2026	941680	215.1	205.8	224.5	4.8
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2020 "	"2020"	2663	1301254	204.6	196.9	212.4	4.0
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"1999"	"1999"	4644	826028	562.2	546.0	578.4	8.2
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2000"	"2000"	4241	800437	529.8	513.9	545.8	8.1
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2001"	"2001"	4007	791664	506.1	490.5	521.8	8.0
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2002"	"2002"	3791	781287	485.2	469.8	500.7	7.9
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2003"	"2003"	3523	754396	467.0	451.6	482.4	7.9
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2004"	"2004"	3266	768711	424.9	410.3	439.4	7.4
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2005"	"2005"	2913	739725	393.8	379.5	408.1	7.3
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2006"	"2006"	2751	721931	381.1	366.8	395.3	7.3
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2007"	"2007"	2510	707085	355.0	341.1	368.9	7.1
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2008"	"2008"	2353	687462	342.3	328.4	356.1	7.1
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2009"	"2009"	2250	734565	306.3	293.6	319.0	6.5
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2010"	"2010"	2102	723973	290.3	277.9	302.8	6.3
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2011"	"2011"	2121	727579	291.5	279.1	303.9	6.3
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2012"	"2012"	2084	762605	273.3	261.5	285.0	6.0
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2013"	"2013"	2007	767624	261.5	250.0	272.9	5.8
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2014"	"2014"	1962	789754	248.4	237.4	259.4	5.6
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2015"	"2015"	2041	819183	249.2	238.3	260.0	5.5
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2016"	"2016"	2258	879224	256.8	246.2	267.4	5.4
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2017"	"2017"	2351	997362	235.7	226.2	245.3	4.9
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2018"	"2018"	2246	940081	238.9	229.0	248.8	5.0
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2019"	"2019"	2155	932099	231.2	221.4	241.0	5.0
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2020 "	"2020"	2269	921554	246.2	236.1	256.3	5.2
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"1999"	"1999"	5122	799192	640.9	623.3	658.4	9.0
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2000"	"2000"	4941	804597	614.1	597.0	631.2	8.7
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2001"	"2001"	4385	771215	568.6	551.8	585.4	8.6
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2002"	"2002"	4242	767831	552.5	535.8	569.1	8.5
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2003"	"2003"	3962	757299	523.2	506.9	539.5	8.3
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2004"	"2004"	3466	730332	474.6	458.8	490.4	8.1
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2005"	"2005"	3315	743914	445.6	430.4	460.8	7.7
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2006"	"2006"	2995	715635	418.5	403.5	433.5	7.6
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2007"	"2007"	2801	697793	401.4	386.5	416.3	7.6
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2008"	"2008"	2635	682843	385.9	371.2	400.6	7.5
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2009"	"2009"	2347	663323	353.8	339.5	368.1	7.3
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2010"	"2010"	2385	705677	338.0	324.4	351.5	6.9
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2011"	"2011"	2252	705128	319.4	306.2	332.6	6.7
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2012"	"2012"	2260	710656	318.0	304.9	331.1	6.7
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2013"	"2013"	2153	744030	289.4	277.1	301.6	6.2
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2014"	"2014"	2083	750370	277.6	265.7	289.5	6.1
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2015"	"2015"	2197	771077	284.9	273.0	296.8	6.1
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2016"	"2016"	2205	800865	275.3	263.8	286.8	5.9
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2017"	"2017"	2343	859010	272.8	261.7	283.8	5.6
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2018"	"2018"	2550	974836	261.6	251.4	271.7	5.2
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2019"	"2019"	2394	916942	261.1	250.6	271.5	5.3
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2020 "	"2020"	2358	910356	259.0	248.6	269.5	5.3
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"1999"	"1999"	5384	766150	702.7	684.0	721.5	9.6
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2000"	"2000"	5232	771588	678.1	659.7	696.5	9.4
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2001"	"2001"	5037	775869	649.2	631.3	667.1	9.1
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2002"	"2002"	4565	748566	609.8	592.1	627.5	9.0
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2003"	"2003"	4274	746617	572.4	555.3	589.6	8.8
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2004"	"2004"	3979	737141	539.8	523.0	556.6	8.6
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2005"	"2005"	3613	712038	507.4	490.9	524.0	8.4
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2006"	"2006"	3425	726997	471.1	455.3	486.9	8.1
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2007"	"2007"	3119	700240	445.4	429.8	461.1	8.0
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2008"	"2008"	3012	683679	440.6	424.8	456.3	8.0
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2009"	"2009"	2704	670101	403.5	388.3	418.7	7.8
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2010"	"2010"	2477	647327	382.7	367.6	397.7	7.7
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2011"	"2011"	2556	690680	370.1	355.7	384.4	7.3
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2012"	"2012"	2390	686865	348.0	334.0	361.9	7.1
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2013"	"2013"	2326	691542	336.3	322.7	350.0	7.0
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2014"	"2014"	2337	725504	322.1	309.1	335.2	6.7
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2015"	"2015"	2344	730651	320.8	307.8	333.8	6.6
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2016"	"2016"	2291	751887	304.7	292.2	317.2	6.4
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2017"	"2017"	2388	780474	306.0	293.7	318.2	6.3
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2018"	"2018"	2470	837317	295.0	283.4	306.6	5.9
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2019"	"2019"	2664	948790	280.8	270.1	291.4	5.4
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2020 "	"2020"	2656	893066	297.4	286.1	308.7	5.8
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"1999"	"1999"	6283	757152	829.8	809.3	850.3	10.5
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2000"	"2000"	5758	732780	785.8	765.5	806.1	10.4
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2001"	"2001"	5556	750121	740.7	721.2	760.2	9.9
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2002"	"2002"	5231	749110	698.3	679.4	717.2	9.7
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2003"	"2003"	4829	722882	668.0	649.2	686.9	9.6
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2004"	"2004"	4268	720872	592.1	574.3	609.8	9.1
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2005"	"2005"	4057	711995	569.8	552.3	587.3	8.9
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2006"	"2006"	3748	688250	544.6	527.1	562.0	8.9
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2007"	"2007"	3497	702845	497.5	481.1	514.0	8.4
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2008"	"2008"	3258	676909	481.3	464.8	497.8	8.4
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2009"	"2009"	3009	661011	455.2	438.9	471.5	8.3
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2010"	"2010"	2782	652503	426.4	410.5	442.2	8.1
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2011"	"2011"	2555	631270	404.7	389.0	420.4	8.0
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2012"	"2012"	2590	670996	386.0	371.1	400.9	7.6
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2013"	"2013"	2537	666463	380.7	365.9	395.5	7.6
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2014"	"2014"	2387	672290	355.1	340.8	369.3	7.3
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2015"	"2015"	2466	704387	350.1	336.3	363.9	7.0
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2016"	"2016"	2436	710356	342.9	329.3	356.5	6.9
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2017"	"2017"	2306	730575	315.6	302.8	328.5	6.6
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2018"	"2018"	2457	758636	323.9	311.1	336.7	6.5
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2019"	"2019"	2541	812645	312.7	300.5	324.8	6.2
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2020 "	"2020"	2897	921370	314.4	303.0	325.9	5.8
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"1999"	"1999"	6768	721330	938.3	915.9	960.6	11.4
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2000"	"2000"	6517	733576	888.4	866.8	910.0	11.0
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2001"	"2001"	5708	709208	804.8	784.0	825.7	10.7
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2002"	"2002"	5617	722139	777.8	757.5	798.2	10.4
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2003"	"2003"	5359	721847	742.4	722.5	762.3	10.1
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2004"	"2004"	4719	696533	677.5	658.2	696.8	9.9
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2005"	"2005"	4577	695388	658.2	639.1	677.3	9.7
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2006"	"2006"	4212	687822	612.4	593.9	630.9	9.4
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2007"	"2007"	3768	665121	566.5	548.4	584.6	9.2
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2008"	"2008"	3770	679794	554.6	536.9	572.3	9.0
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2009"	"2009"	3360	655056	512.9	495.6	530.3	8.8
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2010"	"2010"	3049	642170	474.8	457.9	491.6	8.6
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2011"	"2011"	2935	626457	468.5	451.6	485.5	8.6
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2012"	"2012"	2804	611442	458.6	441.6	475.6	8.7
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2013"	"2013"	2767	648943	426.4	410.5	442.3	8.1
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2014"	"2014"	2640	645731	408.8	393.2	424.4	8.0
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2015"	"2015"	2522	650530	387.7	372.6	402.8	7.7
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2016"	"2016"	2529	682671	370.5	356.0	384.9	7.4
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2017"	"2017"	2532	687998	368.0	353.7	382.4	7.3
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2018"	"2018"	2564	707987	362.2	348.1	376.2	7.2
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2019"	"2019"	2598	734104	353.9	340.3	367.5	6.9
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2020 "	"2020"	2850	786365	362.4	349.1	375.7	6.8
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"1999"	"1999"	7053	659335	1069.7	1044.7	1094.7	12.7
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2000"	"2000"	6795	683407	994.3	970.6	1017.9	12.1
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2001"	"2001"	6589	692537	951.4	928.5	974.4	11.7
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2002"	"2002"	6158	679621	906.1	883.5	928.7	11.5
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2003"	"2003"	5924	692570	855.4	833.6	877.1	11.1
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2004"	"2004"	5389	692256	778.5	757.7	799.3	10.6
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2005"	"2005"	4970	668351	743.6	722.9	764.3	10.5
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2006"	"2006"	4572	668270	684.2	664.3	704.0	10.1
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2007"	"2007"	4242	661173	641.6	622.3	660.9	9.9
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2008"	"2008"	4008	639503	626.7	607.3	646.1	9.9
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2009"	"2009"	3727	654123	569.8	551.5	588.1	9.3
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2010"	"2010"	3402	639594	531.9	514.0	549.8	9.1
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2011"	"2011"	3083	616756	499.9	482.2	517.5	9.0
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2012"	"2012"	3076	604773	508.6	490.6	526.6	9.2
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2013"	"2013"	2864	589071	486.2	468.4	504.0	9.1
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2014"	"2014"	2849	626450	454.8	438.1	471.5	8.5
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2015"	"2015"	2803	622615	450.2	433.5	466.9	8.5
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2016"	"2016"	2723	628150	433.5	417.2	449.8	8.3
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2017"	"2017"	2821	658774	428.2	412.4	444.0	8.1
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2018"	"2018"	2674	664255	402.6	387.3	417.8	7.8
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2019"	"2019"	2766	682773	405.1	390.0	420.2	7.7
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2020 "	"2020"	2749	707683	388.5	373.9	403.0	7.4
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	"1999"	"1999"	7525	628139	1198.0	1170.9	1225.1	13.8
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	"2000"	"2000"	7370	633745	1162.9	1136.4	1189.5	13.5
