Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I469	White	Female	F	45-49 years	45-49	2020	2020	103	5914090	1.74160352649351
I251	White	Female	F	45-49 years	45-49	2021	2021	249	5634132	4.41949176909593
I253	White	Female	F	45-49 years	45-49	2021	2021	1	5634132	0.0177489629280961
I214	White	Female	F	45-49 years	45-49	2021	2021	16	5634132	0.283983406849538
I255	White	Female	F	45-49 years	45-49	2021	2021	18	5634132	0.31948133270573
I219	White	Female	F	45-49 years	45-49	2021	2021	420	5634132	7.45456442980037
I258	White	Female	F	45-49 years	45-49	2021	2021	8	5634132	0.141991703424769
I248	White	Female	F	45-49 years	45-49	2021	2021	3	5634132	0.0532468887842883
I259	White	Female	F	45-49 years	45-49	2021	2021	20	5634132	0.354979258561922
I249	White	Female	F	45-49 years	45-49	2021	2021	9	5634132	0.159740666352865
I461	White	Female	F	45-49 years	45-49	2021	2021	18	5634132	0.31948133270573
I250	White	Female	F	45-49 years	45-49	2021	2021	263	5634132	4.66797725008928
I469	White	Female	F	45-49 years	45-49	2021	2021	103	5634132	1.8281431815939
	White	Female	F	45-49 years	45-49	2022	2022	990	5707135	17.3467072357672
I201	White	Female	F	50-54 years	50-54	1999	1999	1	6656729	0.0150223931303197
I251	White	Female	F	50-54 years	50-54	1999	1999	882	6656729	13.249750740942
I209	White	Female	F	50-54 years	50-54	1999	1999	2	6656729	0.0300447862606394
I252	White	Female	F	50-54 years	50-54	1999	1999	1	6656729	0.0150223931303197
I214	White	Female	F	50-54 years	50-54	1999	1999	1	6656729	0.0150223931303197
I255	White	Female	F	50-54 years	50-54	1999	1999	39	6656729	0.585873332082469
I219	White	Female	F	50-54 years	50-54	1999	1999	1095	6656729	16.4495204777001
I258	White	Female	F	50-54 years	50-54	1999	1999	7	6656729	0.105156751912238
I248	White	Female	F	50-54 years	50-54	1999	1999	27	6656729	0.405604614518632
I259	White	Female	F	50-54 years	50-54	1999	1999	55	6656729	0.826231622167584
I249	White	Female	F	50-54 years	50-54	1999	1999	5	6656729	0.0751119656515986
I461	White	Female	F	50-54 years	50-54	1999	1999	32	6656729	0.480716580170231
I250	White	Female	F	50-54 years	50-54	1999	1999	391	6656729	5.87375571395501
I469	White	Female	F	50-54 years	50-54	1999	1999	125	6656729	1.87779914128996
I201	White	Female	F	50-54 years	50-54	2000	2000	1	6873199	0.0145492659240624
I212	White	Female	F	50-54 years	50-54	2000	2000	1	6873199	0.0145492659240624
I252	White	Female	F	50-54 years	50-54	2000	2000	4	6873199	0.0581970636962497
I214	White	Female	F	50-54 years	50-54	2000	2000	2	6873199	0.0290985318481249
I254	White	Female	F	50-54 years	50-54	2000	2000	1	6873199	0.0145492659240624
I219	White	Female	F	50-54 years	50-54	2000	2000	1168	6873199	16.9935425993049
I255	White	Female	F	50-54 years	50-54	2000	2000	30	6873199	0.436477977721873
I248	White	Female	F	50-54 years	50-54	2000	2000	28	6873199	0.407379445873748
I258	White	Female	F	50-54 years	50-54	2000	2000	11	6873199	0.160041925164687
I249	White	Female	F	50-54 years	50-54	2000	2000	8	6873199	0.116394127392499
I259	White	Female	F	50-54 years	50-54	2000	2000	55	6873199	0.800209625823434
I250	White	Female	F	50-54 years	50-54	2000	2000	408	6873199	5.93610049701747
I461	White	Female	F	50-54 years	50-54	2000	2000	36	6873199	0.523773573266248
I251	White	Female	F	50-54 years	50-54	2000	2000	806	6873199	11.7267083347943
I469	White	Female	F	50-54 years	50-54	2000	2000	92	6873199	1.33853246501374
I253	White	Female	F	50-54 years	50-54	2000	2000	2	6873199	0.0290985318481249
I201	White	Female	F	50-54 years	50-54	2001	2001	1	7248518	0.013795923525333
I214	White	Female	F	50-54 years	50-54	2001	2001	2	7248518	0.0275918470506661
I212	White	Female	F	50-54 years	50-54	2001	2001	2	7248518	0.0275918470506661
I219	White	Female	F	50-54 years	50-54	2001	2001	1175	7248518	16.2102101422663
I213	White	Female	F	50-54 years	50-54	2001	2001	1	7248518	0.013795923525333
I248	White	Female	F	50-54 years	50-54	2001	2001	31	7248518	0.427673629285324
I253	White	Female	F	50-54 years	50-54	2001	2001	1	7248518	0.013795923525333
I249	White	Female	F	50-54 years	50-54	2001	2001	2	7248518	0.0275918470506661
I255	White	Female	F	50-54 years	50-54	2001	2001	35	7248518	0.482857323386656
I250	White	Female	F	50-54 years	50-54	2001	2001	411	7248518	5.67012456891188
I258	White	Female	F	50-54 years	50-54	2001	2001	8	7248518	0.110367388202664
I251	White	Female	F	50-54 years	50-54	2001	2001	829	7248518	11.4368206025011
I259	White	Female	F	50-54 years	50-54	2001	2001	55	7248518	0.758775793893317
I252	White	Female	F	50-54 years	50-54	2001	2001	4	7248518	0.0551836941013322
I461	White	Female	F	50-54 years	50-54	2001	2001	29	7248518	0.400081782234658
I209	White	Female	F	50-54 years	50-54	2001	2001	3	7248518	0.0413877705759991
I469	White	Female	F	50-54 years	50-54	2001	2001	112	7248518	1.5451434348373
I214	White	Female	F	50-54 years	50-54	2002	2002	1	7178574	0.0139303432687328
I209	White	Female	F	50-54 years	50-54	2002	2002	2	7178574	0.0278606865374655
I213	White	Female	F	50-54 years	50-54	2002	2002	2	7178574	0.0278606865374655
I252	White	Female	F	50-54 years	50-54	2002	2002	2	7178574	0.0278606865374655
I219	White	Female	F	50-54 years	50-54	2002	2002	1131	7178574	15.7552182369368
I253	White	Female	F	50-54 years	50-54	2002	2002	2	7178574	0.0278606865374655
I229	White	Female	F	50-54 years	50-54	2002	2002	1	7178574	0.0139303432687328
I255	White	Female	F	50-54 years	50-54	2002	2002	32	7178574	0.445770984599448
I248	White	Female	F	50-54 years	50-54	2002	2002	40	7178574	0.55721373074931
I258	White	Female	F	50-54 years	50-54	2002	2002	10	7178574	0.139303432687328
I249	White	Female	F	50-54 years	50-54	2002	2002	7	7178574	0.0975124028811293
I259	White	Female	F	50-54 years	50-54	2002	2002	58	7178574	0.8079599095865
I250	White	Female	F	50-54 years	50-54	2002	2002	416	7178574	5.79502279979283
I461	White	Female	F	50-54 years	50-54	2002	2002	35	7178574	0.487562014405647
I251	White	Female	F	50-54 years	50-54	2002	2002	758	7178574	10.5592001976994
I469	White	Female	F	50-54 years	50-54	2002	2002	121	7178574	1.68557153551666
I252	White	Female	F	50-54 years	50-54	2003	2003	3	7261641	0.0413129759513036
I214	White	Female	F	50-54 years	50-54	2003	2003	3	7261641	0.0413129759513036
I253	White	Female	F	50-54 years	50-54	2003	2003	2	7261641	0.0275419839675357
I219	White	Female	F	50-54 years	50-54	2003	2003	1005	7261641	13.8398469436867
I255	White	Female	F	50-54 years	50-54	2003	2003	29	7261641	0.399358767529268
I248	White	Female	F	50-54 years	50-54	2003	2003	28	7261641	0.3855877755455
I258	White	Female	F	50-54 years	50-54	2003	2003	5	7261641	0.0688549599188393
I249	White	Female	F	50-54 years	50-54	2003	2003	6	7261641	0.0826259519026071
I259	White	Female	F	50-54 years	50-54	2003	2003	49	7261641	0.674778607204625
I250	White	Female	F	50-54 years	50-54	2003	2003	448	7261641	6.169404408728
I461	White	Female	F	50-54 years	50-54	2003	2003	32	7261641	0.440671743480571
I251	White	Female	F	50-54 years	50-54	2003	2003	785	7261641	10.8102287072578
I469	White	Female	F	50-54 years	50-54	2003	2003	121	7261641	1.66629003003591
I201	White	Female	F	50-54 years	50-54	2004	2004	1	7390853	0.0135302379847089
I209	White	Female	F	50-54 years	50-54	2004	2004	1	7390853	0.0135302379847089
I210	White	Female	F	50-54 years	50-54	2004	2004	1	7390853	0.0135302379847089
I214	White	Female	F	50-54 years	50-54	2004	2004	1	7390853	0.0135302379847089
I255	White	Female	F	50-54 years	50-54	2004	2004	35	7390853	0.473558329464813
I219	White	Female	F	50-54 years	50-54	2004	2004	1039	7390853	14.0579172661126
I258	White	Female	F	50-54 years	50-54	2004	2004	9	7390853	0.12177214186238
I248	White	Female	F	50-54 years	50-54	2004	2004	21	7390853	0.284134997678888
I259	White	Female	F	50-54 years	50-54	2004	2004	56	7390853	0.757693327143701
I249	White	Female	F	50-54 years	50-54	2004	2004	5	7390853	0.0676511899235447
I461	White	Female	F	50-54 years	50-54	2004	2004	34	7390853	0.460028091480104
I250	White	Female	F	50-54 years	50-54	2004	2004	438	7390853	5.92624423730251
I469	White	Female	F	50-54 years	50-54	2004	2004	128	7390853	1.73187046204274
I251	White	Female	F	50-54 years	50-54	2004	2004	793	7390853	10.7294787218742
I253	White	Female	F	50-54 years	50-54	2004	2004	1	7390853	0.0135302379847089
I201	White	Female	F	50-54 years	50-54	2005	2005	1	7540599	0.0132615459328894
I249	White	Female	F	50-54 years	50-54	2005	2005	17	7540599	0.22544628085912
I214	White	Female	F	50-54 years	50-54	2005	2005	1	7540599	0.0132615459328894
I248	White	Female	F	50-54 years	50-54	2005	2005	14	7540599	0.185661643060452
I219	White	Female	F	50-54 years	50-54	2005	2005	1076	7540599	14.269423423789
I251	White	Female	F	50-54 years	50-54	2005	2005	808	7540599	10.7153291137746
I258	White	Female	F	50-54 years	50-54	2005	2005	12	7540599	0.159138551194673
I250	White	Female	F	50-54 years	50-54	2005	2005	471	7540599	6.24618813439091
I259	White	Female	F	50-54 years	50-54	2005	2005	60	7540599	0.795692755973365
I255	White	Female	F	50-54 years	50-54	2005	2005	32	7540599	0.424369469852461
I461	White	Female	F	50-54 years	50-54	2005	2005	25	7540599	0.331538648322235
I252	White	Female	F	50-54 years	50-54	2005	2005	5	7540599	0.0663077296644471
I469	White	Female	F	50-54 years	50-54	2005	2005	112	7540599	1.48529314448361
I219	White	Female	F	50-54 years	50-54	2006	2006	1042	7666481	13.5916335017331
I253	White	Female	F	50-54 years	50-54	2006	2006	1	7666481	0.0130437941475365
I209	White	Female	F	50-54 years	50-54	2006	2006	1	7666481	0.0130437941475365
I255	White	Female	F	50-54 years	50-54	2006	2006	32	7666481	0.417401412721169
I249	White	Female	F	50-54 years	50-54	2006	2006	25	7666481	0.326094853688413
I258	White	Female	F	50-54 years	50-54	2006	2006	9	7666481	0.117394147327829
I248	White	Female	F	50-54 years	50-54	2006	2006	13	7666481	0.169569323917975
I259	White	Female	F	50-54 years	50-54	2006	2006	66	7666481	0.860890413737411
I251	White	Female	F	50-54 years	50-54	2006	2006	779	7666481	10.161115640931
I461	White	Female	F	50-54 years	50-54	2006	2006	25	7666481	0.326094853688413
I250	White	Female	F	50-54 years	50-54	2006	2006	467	7666481	6.09145186689956
I469	White	Female	F	50-54 years	50-54	2006	2006	120	7666481	1.56525529770438
I214	White	Female	F	50-54 years	50-54	2007	2007	1	7817829	0.0127912749178832
I219	White	Female	F	50-54 years	50-54	2007	2007	1016	7817829	12.9959353165693
I253	White	Female	F	50-54 years	50-54	2007	2007	1	7817829	0.0127912749178832
I248	White	Female	F	50-54 years	50-54	2007	2007	15	7817829	0.191869123768248
I255	White	Female	F	50-54 years	50-54	2007	2007	25	7817829	0.31978187294708
I249	White	Female	F	50-54 years	50-54	2007	2007	27	7817829	0.345364422782847
I258	White	Female	F	50-54 years	50-54	2007	2007	11	7817829	0.140704024096715
I250	White	Female	F	50-54 years	50-54	2007	2007	509	7817829	6.51075893320255
I259	White	Female	F	50-54 years	50-54	2007	2007	87	7817829	1.11284091785584
I251	White	Female	F	50-54 years	50-54	2007	2007	755	7817829	9.65741256300183
I461	White	Female	F	50-54 years	50-54	2007	2007	36	7817829	0.460485897043796
I209	White	Female	F	50-54 years	50-54	2007	2007	2	7817829	0.0255825498357664
I469	White	Female	F	50-54 years	50-54	2007	2007	126	7817829	1.61170063965328
I201	White	Female	F	50-54 years	50-54	2008	2008	1	7935231	0.0126020275906272
I255	White	Female	F	50-54 years	50-54	2008	2008	32	7935231	0.403264882900069
I259	White	Female	F	50-54 years	50-54	2008	2008	69	7935231	0.869539903753275
I219	White	Female	F	50-54 years	50-54	2008	2008	1102	7935231	13.8874344048711
I258	White	Female	F	50-54 years	50-54	2008	2008	14	7935231	0.17642838626878
I248	White	Female	F	50-54 years	50-54	2008	2008	14	7935231	0.17642838626878
I469	White	Female	F	50-54 years	50-54	2008	2008	136	7935231	1.71387575232529
I249	White	Female	F	50-54 years	50-54	2008	2008	32	7935231	0.403264882900069
I461	White	Female	F	50-54 years	50-54	2008	2008	33	7935231	0.415866910490697
I250	White	Female	F	50-54 years	50-54	2008	2008	499	7935231	6.28841176772296
I251	White	Female	F	50-54 years	50-54	2008	2008	833	7935231	10.4974889829924
I201	White	Female	F	50-54 years	50-54	2009	2009	2	7998446	0.0250048571935098
I213	White	Female	F	50-54 years	50-54	2009	2009	2	7998446	0.0250048571935098
I253	White	Female	F	50-54 years	50-54	2009	2009	1	7998446	0.0125024285967549
I214	White	Female	F	50-54 years	50-54	2009	2009	2	7998446	0.0250048571935098
I255	White	Female	F	50-54 years	50-54	2009	2009	32	7998446	0.400077715096157
I219	White	Female	F	50-54 years	50-54	2009	2009	1008	7998446	12.602448025529
I258	White	Female	F	50-54 years	50-54	2009	2009	11	7998446	0.137526714564304
I248	White	Female	F	50-54 years	50-54	2009	2009	15	7998446	0.187536428951324
I259	White	Female	F	50-54 years	50-54	2009	2009	71	7998446	0.887672430369599
I249	White	Female	F	50-54 years	50-54	2009	2009	18	7998446	0.225043714741589
I461	White	Female	F	50-54 years	50-54	2009	2009	34	7998446	0.425082572289667
I250	White	Female	F	50-54 years	50-54	2009	2009	530	7998446	6.62628715628011
I469	White	Female	F	50-54 years	50-54	2009	2009	142	7998446	1.7753448607392
I251	White	Female	F	50-54 years	50-54	2009	2009	743	7998446	9.28930444738891
I201	White	Female	F	50-54 years	50-54	2010	2010	2	8042859	0.0248667793380438
I209	White	Female	F	50-54 years	50-54	2010	2010	1	8042859	0.0124333896690219
I254	White	Female	F	50-54 years	50-54	2010	2010	1	8042859	0.0124333896690219
I214	White	Female	F	50-54 years	50-54	2010	2010	4	8042859	0.0497335586760877
I255	White	Female	F	50-54 years	50-54	2010	2010	23	8042859	0.285967962387504
I219	White	Female	F	50-54 years	50-54	2010	2010	1025	8042859	12.7442244107475
I258	White	Female	F	50-54 years	50-54	2010	2010	7	8042859	0.0870337276831535
I248	White	Female	F	50-54 years	50-54	2010	2010	21	8042859	0.26110118304946
I259	White	Female	F	50-54 years	50-54	2010	2010	88	8042859	1.09413829087393
I249	White	Female	F	50-54 years	50-54	2010	2010	31	8042859	0.38543507973968
I461	White	Female	F	50-54 years	50-54	2010	2010	43	8042859	0.534635755767943
I250	White	Female	F	50-54 years	50-54	2010	2010	539	8042859	6.70159703160282
I469	White	Female	F	50-54 years	50-54	2010	2010	153	8042859	1.90230861936035
I251	White	Female	F	50-54 years	50-54	2010	2010	712	8042859	8.85257344434361
I253	White	Female	F	50-54 years	50-54	2010	2010	1	8042859	0.0124333896690219
I213	White	Female	F	50-54 years	50-54	2011	2011	1	8071899	0.0123886584804889
I250	White	Female	F	50-54 years	50-54	2011	2011	603	8071899	7.47036106373482
I251	White	Female	F	50-54 years	50-54	2011	2011	665	8071899	8.23845788952513
I209	White	Female	F	50-54 years	50-54	2011	2011	1	8071899	0.0123886584804889
I255	White	Female	F	50-54 years	50-54	2011	2011	38	8071899	0.470769022258579
I214	White	Female	F	50-54 years	50-54	2011	2011	1	8071899	0.0123886584804889
I258	White	Female	F	50-54 years	50-54	2011	2011	11	8071899	0.136275243285378
I219	White	Female	F	50-54 years	50-54	2011	2011	1020	8071899	12.6364316500987
I259	White	Female	F	50-54 years	50-54	2011	2011	66	8071899	0.817651459712268
I248	White	Female	F	50-54 years	50-54	2011	2011	23	8071899	0.284939145051245
I461	White	Female	F	50-54 years	50-54	2011	2011	20	8071899	0.247773169609778
I249	White	Female	F	50-54 years	50-54	2011	2011	14	8071899	0.173441218726845
I469	White	Female	F	50-54 years	50-54	2011	2011	172	8071899	2.13084925864409
I251	White	Female	F	50-54 years	50-54	2012	2012	739	8009019	9.22709760084225
I219	White	Female	F	50-54 years	50-54	2012	2012	955	8009019	11.9240571161087
I254	White	Female	F	50-54 years	50-54	2012	2012	1	8009019	0.0124859236817892
I255	White	Female	F	50-54 years	50-54	2012	2012	45	8009019	0.561866565680516
I253	White	Female	F	50-54 years	50-54	2012	2012	3	8009019	0.0374577710453677
I258	White	Female	F	50-54 years	50-54	2012	2012	14	8009019	0.174802931545049
I248	White	Female	F	50-54 years	50-54	2012	2012	17	8009019	0.212260702590417
I259	White	Female	F	50-54 years	50-54	2012	2012	71	8009019	0.886500581407036
I249	White	Female	F	50-54 years	50-54	2012	2012	22	8009019	0.274690320999363
I461	White	Female	F	50-54 years	50-54	2012	2012	15	8009019	0.187288855226839
I250	White	Female	F	50-54 years	50-54	2012	2012	581	8009019	7.25432165911955
I469	White	Female	F	50-54 years	50-54	2012	2012	169	8009019	2.11012110222238
I200	White	Female	F	50-54 years	50-54	2013	2013	1	7916921	0.0126311731543109
I201	White	Female	F	50-54 years	50-54	2013	2013	1	7916921	0.0126311731543109
I214	White	Female	F	50-54 years	50-54	2013	2013	1	7916921	0.0126311731543109
I258	White	Female	F	50-54 years	50-54	2013	2013	11	7916921	0.13894290469742
I219	White	Female	F	50-54 years	50-54	2013	2013	991	7916921	12.5174925959221
I259	White	Female	F	50-54 years	50-54	2013	2013	51	7916921	0.644189830869855
I248	White	Female	F	50-54 years	50-54	2013	2013	16	7916921	0.202098770468974
I461	White	Female	F	50-54 years	50-54	2013	2013	21	7916921	0.265254636240528
I249	White	Female	F	50-54 years	50-54	2013	2013	22	7916921	0.277885809394839
I469	White	Female	F	50-54 years	50-54	2013	2013	171	7916921	2.15993060938716
I250	White	Female	F	50-54 years	50-54	2013	2013	614	7916921	7.75554031674688
I251	White	Female	F	50-54 years	50-54	2013	2013	724	7916921	9.14496936372107
I255	White	Female	F	50-54 years	50-54	2013	2013	33	7916921	0.416828714092259
I213	White	Female	F	50-54 years	50-54	2014	2014	1	7815134	0.0127956859089044
I255	White	Female	F	50-54 years	50-54	2014	2014	29	7815134	0.371074891358229
I219	White	Female	F	50-54 years	50-54	2014	2014	1013	7815134	12.9620298257202
I253	White	Female	F	50-54 years	50-54	2014	2014	1	7815134	0.0127956859089044
I248	White	Female	F	50-54 years	50-54	2014	2014	22	7815134	0.281505089995898
I259	White	Female	F	50-54 years	50-54	2014	2014	68	7815134	0.870106641805502
I249	White	Female	F	50-54 years	50-54	2014	2014	20	7815134	0.255913718178089
I258	White	Female	F	50-54 years	50-54	2014	2014	10	7815134	0.127956859089044
I250	White	Female	F	50-54 years	50-54	2014	2014	657	7815134	8.40676564215022
I469	White	Female	F	50-54 years	50-54	2014	2014	178	7815134	2.27763209178499
I251	White	Female	F	50-54 years	50-54	2014	2014	700	7815134	8.95698013623311
I461	White	Female	F	50-54 years	50-54	2014	2014	25	7815134	0.319892147722611
I200	White	Female	F	50-54 years	50-54	2015	2015	1	7634993	0.0130975889565321
I201	White	Female	F	50-54 years	50-54	2015	2015	2	7634993	0.0261951779130642
I254	White	Female	F	50-54 years	50-54	2015	2015	1	7634993	0.0130975889565321
I214	White	Female	F	50-54 years	50-54	2015	2015	11	7634993	0.144073478521853
I255	White	Female	F	50-54 years	50-54	2015	2015	31	7634993	0.406025257652496
I219	White	Female	F	50-54 years	50-54	2015	2015	980	7634993	12.8356371774015
I241	White	Female	F	50-54 years	50-54	2015	2015	1	7634993	0.0130975889565321
I461	White	Female	F	50-54 years	50-54	2015	2015	22	7634993	0.288146957043707
