Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I11.9	White	Female	F	50-54 years	50-54	2005	2005	238	7540599	3.15624793202768
I12.0	White	Female	F	50-54 years	50-54	2005	2005	33	7540599	0.437631015785351
I12.9	White	Female	F	50-54 years	50-54	2005	2005	1	7540599	0.0132615459328894
I13.1	White	Female	F	50-54 years	50-54	2005	2005	6	7540599	0.0795692755973365
I13.2	White	Female	F	50-54 years	50-54	2005	2005	1	7540599	0.0132615459328894
I10	White	Female	F	50-54 years	50-54	2005	2005	62	7540599	0.822215847839144
I11.0	White	Female	F	50-54 years	50-54	2006	2006	31	7666481	0.404357618573632
I11.9	White	Female	F	50-54 years	50-54	2006	2006	266	7666481	3.46964924324472
I12.0	White	Female	F	50-54 years	50-54	2006	2006	32	7666481	0.417401412721169
I12.9	White	Female	F	50-54 years	50-54	2006	2006	3	7666481	0.0391313824426096
I13.1	White	Female	F	50-54 years	50-54	2006	2006	4	7666481	0.0521751765901461
I13.2	White	Female	F	50-54 years	50-54	2006	2006	5	7666481	0.0652189707376826
I10	White	Female	F	50-54 years	50-54	2006	2006	86	7666481	1.12176629668814
I13.9	White	Female	F	50-54 years	50-54	2006	2006	1	7666481	0.0130437941475365
I10	White	Female	F	50-54 years	50-54	2007	2007	98	7817829	1.25354494195255
I11.0	White	Female	F	50-54 years	50-54	2007	2007	30	7817829	0.383738247536496
I12.9	White	Female	F	50-54 years	50-54	2007	2007	2	7817829	0.0255825498357664
I11.9	White	Female	F	50-54 years	50-54	2007	2007	283	7817829	3.61993080176095
I13.1	White	Female	F	50-54 years	50-54	2007	2007	4	7817829	0.0511650996715329
I12.0	White	Female	F	50-54 years	50-54	2007	2007	37	7817829	0.473277171961679
I13.2	White	Female	F	50-54 years	50-54	2007	2007	2	7817829	0.0255825498357664
I13.9	White	Female	F	50-54 years	50-54	2007	2007	1	7817829	0.0127912749178832
I10	White	Female	F	50-54 years	50-54	2008	2008	93	7935231	1.17198856592833
I11.0	White	Female	F	50-54 years	50-54	2008	2008	26	7935231	0.327652717356306
I11.9	White	Female	F	50-54 years	50-54	2008	2008	310	7935231	3.90662855309442
I12.0	White	Female	F	50-54 years	50-54	2008	2008	25	7935231	0.315050689765679
I12.9	White	Female	F	50-54 years	50-54	2008	2008	2	7935231	0.0252040551812543
I13.1	White	Female	F	50-54 years	50-54	2008	2008	10	7935231	0.126020275906272
I13.2	White	Female	F	50-54 years	50-54	2008	2008	1	7935231	0.0126020275906272
I13.9	White	Female	F	50-54 years	50-54	2008	2008	1	7935231	0.0126020275906272
I11.0	White	Female	F	50-54 years	50-54	2009	2009	30	7998446	0.375072857902648
I13.0	White	Female	F	50-54 years	50-54	2009	2009	1	7998446	0.0125024285967549
I10	White	Female	F	50-54 years	50-54	2009	2009	103	7998446	1.28775014546576
I13.1	White	Female	F	50-54 years	50-54	2009	2009	6	7998446	0.0750145715805295
I12.0	White	Female	F	50-54 years	50-54	2009	2009	32	7998446	0.400077715096157
I13.2	White	Female	F	50-54 years	50-54	2009	2009	1	7998446	0.0125024285967549
I11.9	White	Female	F	50-54 years	50-54	2009	2009	361	7998446	4.51337672342853
I13.9	White	Female	F	50-54 years	50-54	2009	2009	2	7998446	0.0250048571935098
I11.0	White	Female	F	50-54 years	50-54	2010	2010	26	8042859	0.32326813139457
I10	White	Female	F	50-54 years	50-54	2010	2010	105	8042859	1.3055059152473
I13.1	White	Female	F	50-54 years	50-54	2010	2010	8	8042859	0.0994671173521754
I12.0	White	Female	F	50-54 years	50-54	2010	2010	40	8042859	0.497335586760877
I13.2	White	Female	F	50-54 years	50-54	2010	2010	3	8042859	0.0373001690070658
I11.9	White	Female	F	50-54 years	50-54	2010	2010	400	8042859	4.97335586760877
I13.9	White	Female	F	50-54 years	50-54	2010	2010	1	8042859	0.0124333896690219
I12.9	White	Female	F	50-54 years	50-54	2011	2011	2	8071899	0.0247773169609778
I10	White	Female	F	50-54 years	50-54	2011	2011	123	8071899	1.52380499310014
I13.0	White	Female	F	50-54 years	50-54	2011	2011	2	8071899	0.0247773169609778
I11.0	White	Female	F	50-54 years	50-54	2011	2011	31	8071899	0.384048412895156
I13.1	White	Female	F	50-54 years	50-54	2011	2011	9	8071899	0.1114979263244
I11.9	White	Female	F	50-54 years	50-54	2011	2011	370	8071899	4.5838036377809
I13.2	White	Female	F	50-54 years	50-54	2011	2011	4	8071899	0.0495546339219557
I12.0	White	Female	F	50-54 years	50-54	2011	2011	34	8071899	0.421214388336623
I13.9	White	Female	F	50-54 years	50-54	2011	2011	2	8071899	0.0247773169609778
I11.0	White	Female	F	50-54 years	50-54	2012	2012	28	8009019	0.349605863090099
I11.9	White	Female	F	50-54 years	50-54	2012	2012	347	8009019	4.33261551758087
I12.0	White	Female	F	50-54 years	50-54	2012	2012	20	8009019	0.249718473635785
I12.9	White	Female	F	50-54 years	50-54	2012	2012	2	8009019	0.0249718473635785
I13.1	White	Female	F	50-54 years	50-54	2012	2012	5	8009019	0.0624296184089462
I13.2	White	Female	F	50-54 years	50-54	2012	2012	8	8009019	0.0998873894543139
I10	White	Female	F	50-54 years	50-54	2012	2012	98	8009019	1.22362052081535
I13.9	White	Female	F	50-54 years	50-54	2012	2012	1	8009019	0.0124859236817892
I10	White	Female	F	50-54 years	50-54	2013	2013	158	7916921	1.99572535838112
I11.9	White	Female	F	50-54 years	50-54	2013	2013	406	7916921	5.12825630065022
I13.0	White	Female	F	50-54 years	50-54	2013	2013	1	7916921	0.0126311731543109
I11.0	White	Female	F	50-54 years	50-54	2013	2013	33	7916921	0.416828714092259
I13.1	White	Female	F	50-54 years	50-54	2013	2013	6	7916921	0.0757870389258652
I12.9	White	Female	F	50-54 years	50-54	2013	2013	1	7916921	0.0126311731543109
I13.2	White	Female	F	50-54 years	50-54	2013	2013	5	7916921	0.0631558657715544
I12.0	White	Female	F	50-54 years	50-54	2013	2013	29	7916921	0.366304021475015
I13.9	White	Female	F	50-54 years	50-54	2013	2013	1	7916921	0.0126311731543109
I11.0	White	Female	F	50-54 years	50-54	2014	2014	44	7815134	0.563010179991795
I12.9	White	Female	F	50-54 years	50-54	2014	2014	2	7815134	0.0255913718178089
I10	White	Female	F	50-54 years	50-54	2014	2014	141	7815134	1.80419171315553
I13.1	White	Female	F	50-54 years	50-54	2014	2014	9	7815134	0.11516117318014
I12.0	White	Female	F	50-54 years	50-54	2014	2014	29	7815134	0.371074891358229
I13.2	White	Female	F	50-54 years	50-54	2014	2014	4	7815134	0.0511827436356178
I11.9	White	Female	F	50-54 years	50-54	2014	2014	425	7815134	5.43816651128439
I13.9	White	Female	F	50-54 years	50-54	2014	2014	1	7815134	0.0127956859089044
I10	White	Female	F	50-54 years	50-54	2015	2015	144	7634993	1.88605280974062
I11.9	White	Female	F	50-54 years	50-54	2015	2015	438	7634993	5.73674396296107
I13.0	White	Female	F	50-54 years	50-54	2015	2015	2	7634993	0.0261951779130642
I11.0	White	Female	F	50-54 years	50-54	2015	2015	53	7634993	0.694172214696202
I13.1	White	Female	F	50-54 years	50-54	2015	2015	10	7634993	0.130975889565321
I12.9	White	Female	F	50-54 years	50-54	2015	2015	2	7634993	0.0261951779130642
I13.2	White	Female	F	50-54 years	50-54	2015	2015	4	7634993	0.0523903558261285
I12.0	White	Female	F	50-54 years	50-54	2015	2015	35	7634993	0.458415613478624
I13.9	White	Female	F	50-54 years	50-54	2015	2015	1	7634993	0.0130975889565321
I11.0	White	Female	F	50-54 years	50-54	2016	2016	32	7355389	0.435055168394221
I12.9	White	Female	F	50-54 years	50-54	2016	2016	2	7355389	0.0271909480246388
I10	White	Female	F	50-54 years	50-54	2016	2016	143	7355389	1.94415278376167
I13.0	White	Female	F	50-54 years	50-54	2016	2016	1	7355389	0.0135954740123194
I12.0	White	Female	F	50-54 years	50-54	2016	2016	41	7355389	0.557414434505096
I13.1	White	Female	F	50-54 years	50-54	2016	2016	12	7355389	0.163145688147833
I11.9	White	Female	F	50-54 years	50-54	2016	2016	485	7355389	6.59380489597491
I13.2	White	Female	F	50-54 years	50-54	2016	2016	3	7355389	0.0407864220369582
I13.9	White	Female	F	50-54 years	50-54	2016	2016	2	7355389	0.0271909480246388
I11.0	White	Female	F	50-54 years	50-54	2017	2017	51	7089801	0.719343180436235
I11.9	White	Female	F	50-54 years	50-54	2017	2017	430	7089801	6.06505034485453
I12.0	White	Female	F	50-54 years	50-54	2017	2017	48	7089801	0.677028875704692
I13.0	White	Female	F	50-54 years	50-54	2017	2017	1	7089801	0.0141047682438477
I13.1	White	Female	F	50-54 years	50-54	2017	2017	14	7089801	0.197466755413868
I13.2	White	Female	F	50-54 years	50-54	2017	2017	2	7089801	0.0282095364876955
I10	White	Female	F	50-54 years	50-54	2017	2017	168	7089801	2.36960106496642
I13.9	White	Female	F	50-54 years	50-54	2017	2017	3	7089801	0.0423143047315432
I11.0	White	Female	F	50-54 years	50-54	2018	2018	32	6817142	0.469404920713108
I10	White	Female	F	50-54 years	50-54	2018	2018	141	6817142	2.06831543189213
I13.1	White	Female	F	50-54 years	50-54	2018	2018	9	6817142	0.132020133950562
I12.0	White	Female	F	50-54 years	50-54	2018	2018	37	6817142	0.542749439574531
I13.2	White	Female	F	50-54 years	50-54	2018	2018	7	6817142	0.102682326405992
I11.9	White	Female	F	50-54 years	50-54	2018	2018	388	6817142	5.69153466364644
I13.9	White	Female	F	50-54 years	50-54	2018	2018	3	6817142	0.0440067113168539
I11.9	White	Female	F	50-54 years	50-54	2019	2019	403	6599377	6.10663703558684
I12.0	White	Female	F	50-54 years	50-54	2019	2019	36	6599377	0.545506037918428
I12.9	White	Female	F	50-54 years	50-54	2019	2019	1	6599377	0.0151529454977341
I13.0	White	Female	F	50-54 years	50-54	2019	2019	1	6599377	0.0151529454977341
I13.1	White	Female	F	50-54 years	50-54	2019	2019	10	6599377	0.151529454977341
I10	White	Female	F	50-54 years	50-54	2019	2019	108	6599377	1.63651811375528
I13.2	White	Female	F	50-54 years	50-54	2019	2019	7	6599377	0.106070618484139
I11.0	White	Female	F	50-54 years	50-54	2019	2019	45	6599377	0.681882547398035
I13.9	White	Female	F	50-54 years	50-54	2019	2019	4	6599377	0.0606117819909364
I15.9	White	Female	F	50-54 years	50-54	2019	2019	1	6599377	0.0151529454977341
I11.9	White	Female	F	50-54 years	50-54	2020	2020	431	6501091	6.62965646842968
I12.0	White	Female	F	50-54 years	50-54	2020	2020	38	6501091	0.584517275638812
I12.9	White	Female	F	50-54 years	50-54	2020	2020	2	6501091	0.0307640671388848
I13.0	White	Female	F	50-54 years	50-54	2020	2020	2	6501091	0.0307640671388848
I13.1	White	Female	F	50-54 years	50-54	2020	2020	14	6501091	0.215348469972194
I10	White	Female	F	50-54 years	50-54	2020	2020	148	6501091	2.27654096827748
I13.2	White	Female	F	50-54 years	50-54	2020	2020	7	6501091	0.107674234986097
I11.0	White	Female	F	50-54 years	50-54	2020	2020	58	6501091	0.89215794702766
I13.9	White	Female	F	50-54 years	50-54	2020	2020	2	6501091	0.0307640671388848
I12.9	White	Female	F	50-54 years	50-54	2021	2021	3	6451717	0.0464992497346055
I10	White	Female	F	50-54 years	50-54	2021	2021	151	6451717	2.34046223664181
I13.0	White	Female	F	50-54 years	50-54	2021	2021	4	6451717	0.0619989996461407
I11.0	White	Female	F	50-54 years	50-54	2021	2021	51	6451717	0.790487245488294
I13.1	White	Female	F	50-54 years	50-54	2021	2021	14	6451717	0.216996498761492
I11.9	White	Female	F	50-54 years	50-54	2021	2021	370	6451717	5.73490746726802
I13.2	White	Female	F	50-54 years	50-54	2021	2021	13	6451717	0.201496748849957
I12.0	White	Female	F	50-54 years	50-54	2021	2021	26	6451717	0.402993497699915
I13.9	White	Female	F	50-54 years	50-54	2021	2021	1	6451717	0.0154997499115352
I15.9	White	Female	F	50-54 years	50-54	2021	2021	1	6451717	0.0154997499115352
I11.0	White	Female	F	55-59 years	55-59	1999	1999	32	5304072	0.603310060647744
I11.9	White	Female	F	55-59 years	55-59	1999	1999	180	5304072	3.39361909114356
I12.0	White	Female	F	55-59 years	55-59	1999	1999	23	5304072	0.433629106090566
I13.0	White	Female	F	55-59 years	55-59	1999	1999	2	5304072	0.037706878790484
I13.1	White	Female	F	55-59 years	55-59	1999	1999	8	5304072	0.150827515161936
I13.2	White	Female	F	55-59 years	55-59	1999	1999	5	5304072	0.09426719697621
I10	White	Female	F	55-59 years	55-59	1999	1999	71	5304072	1.33859419706218
I13.9	White	Female	F	55-59 years	55-59	1999	1999	2	5304072	0.037706878790484
I10	White	Female	F	55-59 years	55-59	2000	2000	81	5440411	1.48885810281613
I11.0	White	Female	F	55-59 years	55-59	2000	2000	26	5440411	0.477905070039745
I12.9	White	Female	F	55-59 years	55-59	2000	2000	2	5440411	0.0367619284645958
I11.9	White	Female	F	55-59 years	55-59	2000	2000	192	5440411	3.52914513260119
I13.1	White	Female	F	55-59 years	55-59	2000	2000	9	5440411	0.165428678090681
I12.0	White	Female	F	55-59 years	55-59	2000	2000	34	5440411	0.624952783898128
I13.2	White	Female	F	55-59 years	55-59	2000	2000	5	5440411	0.0919048211614895
I13.9	White	Female	F	55-59 years	55-59	2000	2000	3	5440411	0.0551428926968937
I10	White	Female	F	55-59 years	55-59	2001	2001	97	5594924	1.73371434536019
I11.0	White	Female	F	55-59 years	55-59	2001	2001	42	5594924	0.750680438197194
I11.9	White	Female	F	55-59 years	55-59	2001	2001	197	5594924	3.52104872202017
I12.0	White	Female	F	55-59 years	55-59	2001	2001	34	5594924	0.607693688064395
I13.1	White	Female	F	55-59 years	55-59	2001	2001	7	5594924	0.125113406366199
I13.2	White	Female	F	55-59 years	55-59	2001	2001	9	5594924	0.160860093899399
I13.9	White	Female	F	55-59 years	55-59	2001	2001	3	5594924	0.0536200312997996
I10	White	Female	F	55-59 years	55-59	2002	2002	86	6061053	1.41889536356141
I11.0	White	Female	F	55-59 years	55-59	2002	2002	29	6061053	0.478464715619547
I11.9	White	Female	F	55-59 years	55-59	2002	2002	239	6061053	3.94320920803695
I13.1	White	Female	F	55-59 years	55-59	2002	2002	11	6061053	0.181486616269483
I12.0	White	Female	F	55-59 years	55-59	2002	2002	43	6061053	0.709447681780707
I13.9	White	Female	F	55-59 years	55-59	2002	2002	1	6061053	0.0164987832972257
I10	White	Female	F	55-59 years	55-59	2003	2003	98	6276773	1.56131183969852
I11.0	White	Female	F	55-59 years	55-59	2003	2003	36	6276773	0.573543124787211
I11.9	White	Female	F	55-59 years	55-59	2003	2003	276	6276773	4.39716395670195
I12.0	White	Female	F	55-59 years	55-59	2003	2003	43	6276773	0.685065399051392
I12.9	White	Female	F	55-59 years	55-59	2003	2003	2	6276773	0.0318635069326229
I13.1	White	Female	F	55-59 years	55-59	2003	2003	7	6276773	0.11152227426418
I13.2	White	Female	F	55-59 years	55-59	2003	2003	7	6276773	0.11152227426418
I13.9	White	Female	F	55-59 years	55-59	2003	2003	2	6276773	0.0318635069326229
I11.0	White	Female	F	55-59 years	55-59	2004	2004	42	6543979	0.641811350555984
I10	White	Female	F	55-59 years	55-59	2004	2004	121	6543979	1.84902793850653
I13.1	White	Female	F	55-59 years	55-59	2004	2004	8	6543979	0.122249781058283
I12.0	White	Female	F	55-59 years	55-59	2004	2004	51	6543979	0.779342354246552
I13.2	White	Female	F	55-59 years	55-59	2004	2004	10	6543979	0.152812226322853
I11.9	White	Female	F	55-59 years	55-59	2004	2004	298	6543979	4.55380434442103
I11.0	White	Female	F	55-59 years	55-59	2005	2005	57	6839972	0.833336744653341
I13.0	White	Female	F	55-59 years	55-59	2005	2005	1	6839972	0.0146199428886551
I10	White	Female	F	55-59 years	55-59	2005	2005	109	6839972	1.59357377486341
I13.1	White	Female	F	55-59 years	55-59	2005	2005	4	6839972	0.0584797715546204
I12.0	White	Female	F	55-59 years	55-59	2005	2005	47	6839972	0.68713731576679
I13.2	White	Female	F	55-59 years	55-59	2005	2005	6	6839972	0.0877196573319306
I11.9	White	Female	F	55-59 years	55-59	2005	2005	284	6839972	4.15206378037805
I10	White	Female	F	55-59 years	55-59	2006	2006	127	7153684	1.77530905754294
I11.0	White	Female	F	55-59 years	55-59	2006	2006	51	7153684	0.712919385312519
I11.9	White	Female	F	55-59 years	55-59	2006	2006	326	7153684	4.55709254140943
I12.0	White	Female	F	55-59 years	55-59	2006	2006	72	7153684	1.00647442632356
I12.9	White	Female	F	55-59 years	55-59	2006	2006	1	7153684	0.0139788114767161
I13.1	White	Female	F	55-59 years	55-59	2006	2006	9	7153684	0.125809303290444
I13.2	White	Female	F	55-59 years	55-59	2006	2006	4	7153684	0.0559152459068642
I13.9	White	Female	F	55-59 years	55-59	2006	2006	1	7153684	0.0139788114767161
I15.0	White	Female	F	55-59 years	55-59	2006	2006	1	7153684	0.0139788114767161
I10	White	Female	F	55-59 years	55-59	2007	2007	99	7090471	1.39624010873185
I11.0	White	Female	F	55-59 years	55-59	2007	2007	45	7090471	0.634654594878112
I11.9	White	Female	F	55-59 years	55-59	2007	2007	355	7090471	5.00671958181622
I13.0	White	Female	F	55-59 years	55-59	2007	2007	1	7090471	0.0141034354417358
I12.0	White	Female	F	55-59 years	55-59	2007	2007	52	7090471	0.733378642970262
I13.1	White	Female	F	55-59 years	55-59	2007	2007	10	7090471	0.141034354417358
I12.9	White	Female	F	55-59 years	55-59	2007	2007	2	7090471	0.0282068708834716
I13.2	White	Female	F	55-59 years	55-59	2007	2007	4	7090471	0.0564137417669433
I13.9	White	Female	F	55-59 years	55-59	2007	2007	1	7090471	0.0141034354417358
I10	White	Female	F	55-59 years	55-59	2008	2008	132	7178391	1.83885218846396
I11.0	White	Female	F	55-59 years	55-59	2008	2008	43	7178391	0.599020031090533
I12.9	White	Female	F	55-59 years	55-59	2008	2008	2	7178391	0.0278613967949085
I11.9	White	Female	F	55-59 years	55-59	2008	2008	356	7178391	4.95932862949371
I13.1	White	Female	F	55-59 years	55-59	2008	2008	8	7178391	0.111445587179634
I12.0	White	Female	F	55-59 years	55-59	2008	2008	69	7178391	0.961218189424343
I13.2	White	Female	F	55-59 years	55-59	2008	2008	2	7178391	0.0278613967949085
I11.0	White	Female	F	55-59 years	55-59	2009	2009	55	7311741	0.752214828178405
I11.9	White	Female	F	55-59 years	55-59	2009	2009	386	7311741	5.27918043048844
I12.0	White	Female	F	55-59 years	55-59	2009	2009	42	7311741	0.574418596063509
I12.9	White	Female	F	55-59 years	55-59	2009	2009	3	7311741	0.0410298997188221
I13.1	White	Female	F	55-59 years	55-59	2009	2009	8	7311741	0.109413065916859
I13.2	White	Female	F	55-59 years	55-59	2009	2009	7	7311741	0.0957364326772516
I10	White	Female	F	55-59 years	55-59	2009	2009	129	7311741	1.76428568790935
I13.9	White	Female	F	55-59 years	55-59	2009	2009	4	7311741	0.0547065329584295
I10	White	Female	F	55-59 years	55-59	2010	2010	160	7424695	2.1549706755631
I11.0	White	Female	F	55-59 years	55-59	2010	2010	49	7424695	0.659959769391201
I11.9	White	Female	F	55-59 years	55-59	2010	2010	370	7424695	4.98336968723968
I12.0	White	Female	F	55-59 years	55-59	2010	2010	48	7424695	0.646491202668931
I12.9	White	Female	F	55-59 years	55-59	2010	2010	3	7424695	0.0404057001668082
I13.1	White	Female	F	55-59 years	55-59	2010	2010	5	7424695	0.067342833611347
I13.2	White	Female	F	55-59 years	55-59	2010	2010	4	7424695	0.0538742668890776
I13.9	White	Female	F	55-59 years	55-59	2010	2010	4	7424695	0.0538742668890776
I10	White	Female	F	55-59 years	55-59	2011	2011	169	7580924	2.22927970257979
I11.0	White	Female	F	55-59 years	55-59	2011	2011	60	7580924	0.791460249436612
I11.9	White	Female	F	55-59 years	55-59	2011	2011	443	7580924	5.84361484167365
I12.0	White	Female	F	55-59 years	55-59	2011	2011	50	7580924	0.659550207863843
I12.9	White	Female	F	55-59 years	55-59	2011	2011	1	7580924	0.0131910041572769
I13.1	White	Female	F	55-59 years	55-59	2011	2011	8	7580924	0.105528033258215
I13.2	White	Female	F	55-59 years	55-59	2011	2011	5	7580924	0.0659550207863843
I11.0	White	Female	F	55-59 years	55-59	2012	2012	51	7714989	0.661050845309047
I12.0	White	Female	F	55-59 years	55-59	2012	2012	52	7714989	0.674012626589617
I11.9	White	Female	F	55-59 years	55-59	2012	2012	513	7714989	6.64939379693218
I13.1	White	Female	F	55-59 years	55-59	2012	2012	7	7714989	0.0907324689639869
I12.9	White	Female	F	55-59 years	55-59	2012	2012	3	7714989	0.0388853438417086
I13.2	White	Female	F	55-59 years	55-59	2012	2012	7	7714989	0.0907324689639869
I10	White	Female	F	55-59 years	55-59	2012	2012	207	7714989	2.6830887250779
I13.9	White	Female	F	55-59 years	55-59	2012	2012	3	7714989	0.0388853438417086
I11.9	White	Female	F	55-59 years	55-59	2013	2013	543	7810125	6.95251356412349
I12.0	White	Female	F	55-59 years	55-59	2013	2013	65	7810125	0.832253004913494
I12.9	White	Female	F	55-59 years	55-59	2013	2013	2	7810125	0.025607784766569
