Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Black or African American,Not Hispanic or Latino,5-9 years,Female,32,2013
White,Not Hispanic or Latino,5-9 years,Female,120,2013
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Female,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Female,10,2013
Black or African American,Not Hispanic or Latino,10-14 years,Female,22,2013
White,Not Hispanic or Latino,10-14 years,Female,126,2013
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Female,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Female,17,2013
Black or African American,Not Hispanic or Latino,15-19 years,Female,46,2013
White,Not Hispanic or Latino,15-19 years,Female,144,2013
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Female,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Female,24,2013
Black or African American,Not Hispanic or Latino,20-24 years,Female,65,2013
White,Not Hispanic or Latino,20-24 years,Female,204,2013
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Female,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Female,34,2013
Black or African American,Not Hispanic or Latino,25-29 years,Female,102,2013
White,Not Hispanic or Latino,25-29 years,Female,336,2013
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Female,11,2013
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Female,65,2013
Black or African American,Not Hispanic or Latino,30-34 years,Female,230,2013
White,Not Hispanic or Latino,30-34 years,Female,664,2013
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Female,18,2013
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Female,110,2013
Black or African American,Not Hispanic or Latino,35-39 years,Female,381,2013
White,Not Hispanic or Latino,35-39 years,Female,1262,2013
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Female,31,2013
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Female,231,2013
Black or African American,Not Hispanic or Latino,40-44 years,Female,803,2013
White,Not Hispanic or Latino,40-44 years,Female,2712,2013
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,75,2013
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,344,2013
Black or African American,Not Hispanic or Latino,45-49 years,Female,1419,2013
White,Not Hispanic or Latino,45-49 years,Female,5375,2013
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Female,108,2013
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Female,476,2013
Black or African American,Not Hispanic or Latino,50-54 years,Female,2644,2013
White,Not Hispanic or Latino,50-54 years,Female,10657,2013
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Female,140,2013
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Female,653,2013
Black or African American,Not Hispanic or Latino,55-59 years,Female,3579,2013
White,Not Hispanic or Latino,55-59 years,Female,16212,2013
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Female,165,2013
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Female,812,2013
Black or African American,Not Hispanic or Latino,60-64 years ,Female,4341,2013
White,Not Hispanic or Latino,60-64 years ,Female,21236,2013
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Female,202,2013
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Female,855,2013
Black or African American,Not Hispanic or Latino,65-69 years,Female,4133,2013
White,Not Hispanic or Latino,65-69 years,Female,26779,2013
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,185,2013
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,842,2013
Black or African American,Not Hispanic or Latino,70-74 years,Female,3969,2013
White,Not Hispanic or Latino,70-74 years,Female,29060,2013
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Female,179,2013
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Female,928,2013
Black or African American,Not Hispanic or Latino,75-79 years,Female,3725,2013
White,Not Hispanic or Latino,75-79 years,Female,28922,2013
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,124,2013
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,924,2013
Black or African American,Not Hispanic or Latino,80-84 years,Female,3324,2013
White,Not Hispanic or Latino,80-84 years,Female,29692,2013
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,91,2013
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,704,2013
Black or African American,Not Hispanic or Latino,85-89 years,Female,2387,2013
White,Not Hispanic or Latino,85-89 years,Female,25765,2013
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,36,2013
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,347,2013
Black or African American,Not Hispanic or Latino,90-94 years,Female,1257,2013
White,Not Hispanic or Latino,90-94 years,Female,14136,2013
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,10,2013
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,94,2013
Black or African American,Not Hispanic or Latino,95-99 years,Female,375,2013
White,Not Hispanic or Latino,95-99 years,Female,4172,2013
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Female,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,13,2013
Black or African American,Not Hispanic or Latino,100+ years,Female,83,2013
White,Not Hispanic or Latino,100+ years,Female,547,2013
White,Not Hispanic or Latino,Not Stated,Female,5,2013
White,Not Stated,1-4 years,Female,5,2013
White,Not Stated,10-14 years,Female,5,2013
White,Not Stated,20-24 years,Female,5,2013
White,Not Stated,25-29 years,Female,5,2013
White,Not Stated,30-34 years,Female,5,2013
Black or African American,Not Stated,35-39 years,Female,5,2013
White,Not Stated,35-39 years,Female,5,2013
Asian or Pacific Islander,Not Stated,40-44 years,Female,5,2013
Black or African American,Not Stated,40-44 years,Female,5,2013
White,Not Stated,40-44 years,Female,5,2013
Asian or Pacific Islander,Not Stated,45-49 years,Female,5,2013
Black or African American,Not Stated,45-49 years,Female,5,2013
White,Not Stated,45-49 years,Female,5,2013
Asian or Pacific Islander,Not Stated,50-54 years,Female,5,2013
Black or African American,Not Stated,50-54 years,Female,12,2013
White,Not Stated,50-54 years,Female,14,2013
American Indian or Alaska Native,Not Stated,55-59 years,Female,5,2013
Asian or Pacific Islander,Not Stated,55-59 years,Female,5,2013
Black or African American,Not Stated,55-59 years,Female,13,2013
White,Not Stated,55-59 years,Female,34,2013
American Indian or Alaska Native,Not Stated,60-64 years ,Female,5,2013
Asian or Pacific Islander,Not Stated,60-64 years ,Female,5,2013
Black or African American,Not Stated,60-64 years ,Female,13,2013
White,Not Stated,60-64 years ,Female,51,2013
Black or African American,Not Stated,65-69 years,Female,17,2013
White,Not Stated,65-69 years,Female,56,2013
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2013
Black or African American,Not Stated,70-74 years,Female,11,2013
White,Not Stated,70-74 years,Female,47,2013
Asian or Pacific Islander,Not Stated,75-79 years,Female,5,2013
Black or African American,Not Stated,75-79 years,Female,5,2013
White,Not Stated,75-79 years,Female,44,2013
Asian or Pacific Islander,Not Stated,80-84 years,Female,5,2013
Black or African American,Not Stated,80-84 years,Female,10,2013
White,Not Stated,80-84 years,Female,41,2013
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2013
Black or African American,Not Stated,85-89 years,Female,11,2013
White,Not Stated,85-89 years,Female,29,2013
Asian or Pacific Islander,Not Stated,90-94 years,Female,5,2013
Black or African American,Not Stated,90-94 years,Female,5,2013
White,Not Stated,90-94 years,Female,22,2013
White,Not Stated,95-99 years,Female,5,2013
Asian or Pacific Islander,Not Stated,100+ years,Female,5,2013
White,Not Stated,100+ years,Female,5,2013
White,Hispanic or Latino,< 1 year,Male,5,2013
American Indian or Alaska Native,Hispanic or Latino,1-4 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,1-4 years,Male,5,2013
White,Hispanic or Latino,1-4 years,Male,46,2013
American Indian or Alaska Native,Hispanic or Latino,5-9 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,5-9 years,Male,5,2013
White,Hispanic or Latino,5-9 years,Male,48,2013
Black or African American,Hispanic or Latino,10-14 years,Male,5,2013
White,Hispanic or Latino,10-14 years,Male,54,2013
Asian or Pacific Islander,Hispanic or Latino,15-19 years,Male,5,2013
White,Hispanic or Latino,15-19 years,Male,84,2013
American Indian or Alaska Native,Hispanic or Latino,20-24 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,20-24 years,Male,5,2013
White,Hispanic or Latino,20-24 years,Male,122,2013
American Indian or Alaska Native,Hispanic or Latino,25-29 years,Male,5,2013
White,Hispanic or Latino,25-29 years,Male,143,2013
American Indian or Alaska Native,Hispanic or Latino,30-34 years,Male,5,2013
Black or African American,Hispanic or Latino,30-34 years,Male,5,2013
White,Hispanic or Latino,30-34 years,Male,213,2013
Black or African American,Hispanic or Latino,35-39 years,Male,5,2013
White,Hispanic or Latino,35-39 years,Male,240,2013
American Indian or Alaska Native,Hispanic or Latino,40-44 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,40-44 years,Male,5,2013
Black or African American,Hispanic or Latino,40-44 years,Male,5,2013
White,Hispanic or Latino,40-44 years,Male,406,2013
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Male,5,2013
Black or African American,Hispanic or Latino,45-49 years,Male,5,2013
White,Hispanic or Latino,45-49 years,Male,736,2013
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,12,2013
Black or African American,Hispanic or Latino,50-54 years,Male,13,2013
White,Hispanic or Latino,50-54 years,Male,1257,2013
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,13,2013
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Male,5,2013
Black or African American,Hispanic or Latino,55-59 years,Male,28,2013
White,Hispanic or Latino,55-59 years,Male,1757,2013
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,15,2013
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,14,2013
Black or African American,Hispanic or Latino,60-64 years ,Male,28,2013
White,Hispanic or Latino,60-64 years ,Male,2139,2013
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,10,2013
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,14,2013
Black or African American,Hispanic or Latino,65-69 years,Male,25,2013
White,Hispanic or Latino,65-69 years,Male,2276,2013
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Male,16,2013
Black or African American,Hispanic or Latino,70-74 years,Male,27,2013
White,Hispanic or Latino,70-74 years,Male,2252,2013
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,12,2013
Black or African American,Hispanic or Latino,75-79 years,Male,23,2013
White,Hispanic or Latino,75-79 years,Male,2204,2013
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,5,2013
Black or African American,Hispanic or Latino,80-84 years,Male,25,2013
White,Hispanic or Latino,80-84 years,Male,1995,2013
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2013
Black or African American,Hispanic or Latino,85-89 years,Male,5,2013
White,Hispanic or Latino,85-89 years,Male,1270,2013
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2013
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2013
Black or African American,Hispanic or Latino,90-94 years,Male,5,2013
White,Hispanic or Latino,90-94 years,Male,583,2013
Black or African American,Hispanic or Latino,95-99 years,Male,5,2013
White,Hispanic or Latino,95-99 years,Male,144,2013
White,Hispanic or Latino,100+ years,Male,5,2013
Black or African American,Not Hispanic or Latino,< 1 year,Male,5,2013
White,Not Hispanic or Latino,< 1 year,Male,25,2013
American Indian or Alaska Native,Not Hispanic or Latino,1-4 years,Male,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Male,5,2013
Black or African American,Not Hispanic or Latino,1-4 years,Male,33,2013
White,Not Hispanic or Latino,1-4 years,Male,96,2013
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Male,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Male,12,2013
Black or African American,Not Hispanic or Latino,5-9 years,Male,32,2013
White,Not Hispanic or Latino,5-9 years,Male,140,2013
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Male,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Male,12,2013
Black or African American,Not Hispanic or Latino,10-14 years,Male,33,2013
White,Not Hispanic or Latino,10-14 years,Male,126,2013
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Male,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Male,18,2013
Black or African American,Not Hispanic or Latino,15-19 years,Male,56,2013
White,Not Hispanic or Latino,15-19 years,Male,202,2013
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Male,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Male,37,2013
Black or African American,Not Hispanic or Latino,20-24 years,Male,72,2013
White,Not Hispanic or Latino,20-24 years,Male,254,2013
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Male,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Male,42,2013
Black or African American,Not Hispanic or Latino,25-29 years,Male,131,2013
White,Not Hispanic or Latino,25-29 years,Male,429,2013
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Male,5,2013
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Male,56,2013
Black or African American,Not Hispanic or Latino,30-34 years,Male,176,2013
White,Not Hispanic or Latino,30-34 years,Male,642,2013
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Male,11,2013
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Male,94,2013
Black or African American,Not Hispanic or Latino,35-39 years,Male,253,2013
White,Not Hispanic or Latino,35-39 years,Male,1026,2013
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,27,2013
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,189,2013
Black or African American,Not Hispanic or Latino,40-44 years,Male,455,2013
White,Not Hispanic or Latino,40-44 years,Male,2101,2013
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Male,48,2013
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Male,291,2013
Black or African American,Not Hispanic or Latino,45-49 years,Male,1110,2013
White,Not Hispanic or Latino,45-49 years,Male,4948,2013
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Male,108,2013
